threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.999875,0.705,0.705,0.075,0.925,423,177,9,111
0.999868,0.705,0.705,0.075,0.925,423,177,9,111
0.999864,0.706667,0.706667,0.075,0.925,424,176,9,111
0.999856,0.71,0.71,0.075,0.925,426,174,9,111
0.99985,0.71,0.71,0.075,0.925,426,174,9,111
0.999845,0.713333,0.713333,0.075,0.925,428,172,9,111
0.999844,0.715,0.715,0.075,0.925,429,171,9,111
0.999839,0.716667,0.716667,0.075,0.925,430,170,9,111
0.999837,0.716667,0.716667,0.075,0.925,430,170,9,111
0.999837,0.72,0.72,0.075,0.925,432,168,9,111
0.999834,0.721667,0.721667,0.075,0.925,433,167,9,111
0.99983,0.723333,0.723333,0.075,0.925,434,166,9,111
0.99983,0.723333,0.723333,0.075,0.925,434,166,9,111
0.999824,0.723333,0.723333,0.083333,0.916667,434,166,10,110
0.999821,0.726667,0.726667,0.083333,0.916667,436,164,10,110
0.99982,0.728333,0.728333,0.083333,0.916667,437,163,10,110
0.999817,0.728333,0.728333,0.091667,0.908333,437,163,11,109
0.999815,0.73,0.73,0.091667,0.908333,438,162,11,109
0.999803,0.73,0.73,0.091667,0.908333,438,162,11,109
0.999791,0.733333,0.733333,0.091667,0.908333,440,160,11,109
0.999785,0.733333,0.733333,0.091667,0.908333,440,160,11,109
0.999782,0.736667,0.736667,0.091667,0.908333,442,158,11,109
0.999779,0.736667,0.736667,0.091667,0.908333,442,158,11,109
0.999776,0.74,0.74,0.091667,0.908333,444,156,11,109
0.999766,0.741667,0.741667,0.091667,0.908333,445,155,11,109
0.999765,0.743333,0.743333,0.091667,0.908333,446,154,11,109
0.999761,0.745,0.745,0.091667,0.908333,447,153,11,109
0.99976,0.745,0.745,0.091667,0.908333,447,153,11,109
0.999757,0.746667,0.746667,0.091667,0.908333,448,152,11,109
0.999745,0.748333,0.748333,0.091667,0.908333,449,151,11,109
0.999731,0.75,0.75,0.091667,0.908333,450,150,11,109
0.999728,0.751667,0.751667,0.091667,0.908333,451,149,11,109
0.99972,0.755,0.755,0.091667,0.908333,453,147,11,109
0.999679,0.756667,0.756667,0.091667,0.908333,454,146,11,109
0.999676,0.756667,0.756667,0.091667,0.908333,454,146,11,109
0.999649,0.758333,0.758333,0.091667,0.908333,455,145,11,109
0.999629,0.76,0.76,0.091667,0.908333,456,144,11,109
0.999626,0.763333,0.763333,0.091667,0.908333,458,142,11,109
0.99962,0.763333,0.763333,0.091667,0.908333,458,142,11,109
0.999612,0.765,0.765,0.091667,0.908333,459,141,11,109
0.999604,0.768333,0.768333,0.091667,0.908333,461,139,11,109
0.99959,0.77,0.77,0.091667,0.908333,462,138,11,109
0.999582,0.77,0.77,0.091667,0.908333,462,138,11,109
0.999572,0.773333,0.773333,0.091667,0.908333,464,136,11,109
0.999561,0.775,0.775,0.091667,0.908333,465,135,11,109
0.999549,0.775,0.775,0.091667,0.908333,465,135,11,109
0.99951,0.776667,0.776667,0.091667,0.908333,466,134,11,109
0.999501,0.78,0.78,0.091667,0.908333,468,132,11,109
0.999496,0.78,0.78,0.091667,0.908333,468,132,11,109
0.999466,0.783333,0.783333,0.091667,0.908333,470,130,11,109
0.99945,0.783333,0.783333,0.091667,0.908333,470,130,11,109
0.999439,0.785,0.785,0.091667,0.908333,471,129,11,109
0.999417,0.786667,0.786667,0.091667,0.908333,472,128,11,109
0.999412,0.788333,0.788333,0.091667,0.908333,473,127,11,109
0.999386,0.79,0.79,0.091667,0.908333,474,126,11,109
0.999357,0.793333,0.793333,0.091667,0.908333,476,124,11,109
0.999347,0.795,0.795,0.091667,0.908333,477,123,11,109
0.999299,0.795,0.795,0.091667,0.908333,477,123,11,109
0.999275,0.798333,0.798333,0.091667,0.908333,479,121,11,109
0.99926,0.8,0.8,0.091667,0.908333,480,120,11,109
0.999207,0.8,0.8,0.091667,0.908333,480,120,11,109
0.999089,0.803333,0.803333,0.091667,0.908333,482,118,11,109
0.999078,0.805,0.805,0.091667,0.908333,483,117,11,109
0.999038,0.806667,0.806667,0.091667,0.908333,484,116,11,109
0.998998,0.806667,0.806667,0.091667,0.908333,484,116,11,109
0.998963,0.808333,0.808333,0.091667,0.908333,485,115,11,109
0.998949,0.81,0.81,0.091667,0.908333,486,114,11,109
0.99894,0.813333,0.813333,0.091667,0.908333,488,112,11,109
0.998907,0.815,0.815,0.091667,0.908333,489,111,11,109
0.998874,0.815,0.815,0.091667,0.908333,489,111,11,109
0.998849,0.818333,0.818333,0.091667,0.908333,491,109,11,109
0.998804,0.818333,0.818333,0.091667,0.908333,491,109,11,109
0.998542,0.82,0.82,0.091667,0.908333,492,108,11,109
