epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
150,epoch_150.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_150.pt,1,1,3.470607,0.15,0.22,0.321429,0.440476,0.898488,0.918651
151,epoch_151.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_151.pt,1,1,3.458238,0.14,0.22,0.309524,0.440476,0.898488,0.918651
152,epoch_152.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_152.pt,1,1,3.470863,0.15,0.22,0.333333,0.428571,0.896552,0.920635
153,epoch_153.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_153.pt,1,1,3.495853,0.15,0.23,0.321429,0.452381,0.900433,0.916667
154,epoch_154.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_154.pt,1,1,3.524849,0.15,0.23,0.321429,0.452381,0.900433,0.916667
155,epoch_155.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_155.pt,1,1,3.536939,0.15,0.23,0.309524,0.452381,0.900433,0.916667
156,epoch_156.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_156.pt,1,1,3.556573,0.16,0.24,0.333333,0.452381,0.900433,0.916667
157,epoch_157.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_157.pt,1,1,3.569788,0.16,0.24,0.345238,0.440476,0.898488,0.918651
158,epoch_158.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_158.pt,1,1,3.576911,0.18,0.23,0.357143,0.428571,0.896552,0.920635
159,epoch_159.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_159.pt,1,1,3.587899,0.18,0.24,0.357143,0.428571,0.896552,0.920635
