discovery_or_confirmation,arm,epoch,run_count,top1_mean,top1_std,val_loss_mean,val_loss_std,train_loss_mean,top1,val_loss,series
discovery,R1,42,3,0.9104433333333332,0.0004385835787572,0.2244266666666666,0.0013846860855643,0.2371133333333333,0.9104433333333332,0.2244266666666666,discovery/R1
discovery,R1,43,3,0.9105566666666666,0.0005638754787677,0.22428,0.001218633114053,0.2366199999999999,0.9105566666666666,0.22428,discovery/R1
discovery,R1,44,3,0.9107333333333334,0.0003296799795087,0.2241866666666666,0.0010643412151289,0.2374033333333333,0.9107333333333334,0.2241866666666666,discovery/R1
discovery,R1,45,3,0.9107633333333331,0.0002856960311628,0.2241166666666666,0.0012208831047874,0.2346433333333333,0.9107633333333331,0.2241166666666666,discovery/R1
discovery,R1,46,3,0.9109733333333332,0.0001621384867602,0.22382,0.0010076705810928,0.2354233333333333,0.9109733333333332,0.22382,discovery/R1
discovery,R1,47,3,0.9112333333333332,0.0001189771219838,0.2234066666666666,0.0008120071154586,0.23394,0.9112333333333332,0.2234066666666666,discovery/R1
discovery,R1,48,3,0.9116266666666668,0.00047765631531,0.2228099999999999,0.0009356637572689,0.2348233333333333,0.9116266666666668,0.2228099999999999,discovery/R1
discovery,R1,49,3,0.9116933333333334,0.0002168460795638,0.2221966666666666,0.0012264945531427,0.23357,0.9116933333333334,0.2221966666666666,discovery/R1
discovery,R1,50,3,0.9120866666666668,0.00059016005362,0.2219733333333333,0.0014246013087488,0.2327866666666666,0.9120866666666668,0.2219733333333333,discovery/R1
discovery,R1,51,3,0.9127633333333334,0.0007459371436134,0.2208333333333333,0.0014307185451917,0.2321566666666666,0.9127633333333334,0.2208333333333333,discovery/R1
discovery,R1,52,3,0.9127666666666666,0.0006701906859659,0.2204433333333333,0.001355908879272,0.2318566666666666,0.9127666666666666,0.2204433333333333,discovery/R1
discovery,R1,53,3,0.9132366666666668,0.0004036775390773,0.2195766666666666,0.0013597630512539,0.2307966666666666,0.9132366666666668,0.2195766666666666,discovery/R1
discovery,R1,54,3,0.91378,0.0003884155849945,0.2190633333333333,0.0014813132311867,0.22973,0.91378,0.2190633333333333,discovery/R1
discovery,R1,55,3,0.91392,0.0003821866908549,0.2181233333333333,0.0014264252132126,0.2294133333333333,0.91392,0.2181233333333333,discovery/R1
discovery,R1,56,3,0.9145166666666666,0.0004553631029799,0.2172866666666666,0.001410256083916,0.2296566666666666,0.9145166666666666,0.2172866666666666,discovery/R1
discovery,R1,57,3,0.9148333333333332,0.0005112294548982,0.2166066666666667,0.0012913128547679,0.2283333333333333,0.9148333333333332,0.2166066666666667,discovery/R1
discovery,R1,58,3,0.91518,0.0003586084215407,0.2157733333333333,0.0013188968454314,0.22797,0.91518,0.2157733333333333,discovery/R1
discovery,R1,59,3,0.9152633333333332,0.0004413111776915,0.2147766666666666,0.001322657258031,0.2272499999999999,0.9152633333333332,0.2147766666666666,discovery/R1
discovery,R1,60,3,0.9156266666666668,0.0003579882058889,0.2138966666666666,0.0011746583427627,0.2265166666666666,0.9156266666666668,0.2138966666666666,discovery/R1
discovery,R1,61,3,0.91649,0.0004518849411077,0.2130233333333333,0.0010280834380319,0.2263966666666666,0.91649,0.2130233333333333,discovery/R1
discovery,R1,62,3,0.9167966666666666,0.0001178511301977,0.212,0.0007917491185133,0.22709,0.9167966666666666,0.212,discovery/R1
discovery,R1,63,3,0.9169433333333332,0.0001096458946893,0.21151,0.0006709694478886,0.2254633333333333,0.9169433333333332,0.21151,discovery/R1
discovery,R1,64,3,0.9171666666666668,0.0003118047822311,0.2107166666666666,0.0007904569705064,0.2242866666666666,0.9171666666666668,0.2107166666666666,discovery/R1
discovery,R1,65,3,0.91761,0.0001363818169698,0.2101133333333333,0.0007715496671562,0.2239366666666666,0.91761,0.2101133333333333,discovery/R1
discovery,R1,66,3,0.9180166666666666,0.0002978067979225,0.2091466666666666,0.0007736206362868,0.2226066666666667,0.9180166666666666,0.2091466666666666,discovery/R1
discovery,R1,67,3,0.91843,0.0002940521495698,0.2086166666666666,0.0008752269546935,0.22206,0.91843,0.2086166666666666,discovery/R1
discovery,R1,68,3,0.91882,0.0001363818169698,0.2080433333333333,0.0009613300970819,0.22178,0.91882,0.2080433333333333,discovery/R1
discovery,R1,69,3,0.9190966666666668,0.0002734146220588,0.20741,0.0008736513415926,0.2232733333333333,0.9190966666666668,0.20741,discovery/R1
discovery,R1,70,3,0.91946,0.0001805547008526,0.2069133333333333,0.0009536363154904,0.2216733333333333,0.91946,0.2069133333333333,discovery/R1
discovery,R1,71,3,0.92,0.0003475629439396,0.2059766666666666,0.0009357468793547,0.2202866666666666,0.92,0.2059766666666666,discovery/R1
discovery,R1,72,3,0.9201933333333332,0.000222161102706,0.2055033333333333,0.0009618154131063,0.22027,0.9201933333333332,0.2055033333333333,discovery/R1
discovery,R1,73,3,0.92039,0.0005276994093863,0.2049033333333333,0.0009451748809376,0.22036,0.92039,0.2049033333333333,discovery/R1
discovery,R1,74,3,0.9206966666666668,0.0006059886320899,0.2043199999999999,0.0009576359781601,0.2189533333333333,0.9206966666666668,0.2043199999999999,discovery/R1
discovery,R1,75,3,0.9207466666666668,0.0004725345372445,0.2038966666666667,0.0010899643215363,0.2181266666666666,0.9207466666666668,0.2038966666666667,discovery/R1
discovery,R1,76,3,0.9209033333333334,0.0007091935952584,0.2031933333333333,0.0012402239941057,0.21716,0.9209033333333334,0.2031933333333333,discovery/R1
discovery,R1,77,3,0.9212933333333332,0.0006136955452194,0.20274,0.0011142710621747,0.2173333333333333,0.9212933333333332,0.20274,discovery/R1
discovery,R1,78,3,0.9217066666666668,0.000443421043955,0.20207,0.0010102474944289,0.2155266666666666,0.9217066666666668,0.20207,discovery/R1
discovery,R1,79,3,0.9219166666666668,0.0002085398975949,0.2018766666666666,0.0009309970760188,0.2154366666666666,0.9219166666666668,0.2018766666666666,discovery/R1
discovery,R1,80,3,0.9222366666666668,0.0001755625877635,0.2013866666666666,0.0009863175057871,0.2140533333333333,0.9222366666666668,0.2013866666666666,discovery/R1
discovery,R1,81,3,0.9225833333333332,0.0002914713631826,0.2008133333333333,0.0009452454119903,0.21414,0.9225833333333332,0.2008133333333333,discovery/R1
discovery,R1,82,3,0.92274,0.0002940521495698,0.2001,0.0010147906187977,0.21367,0.92274,0.2001,discovery/R1
discovery,R1,83,3,0.9231133333333332,8.653836657162031e-05,0.19958,0.0010478867623301,0.2128333333333333,0.9231133333333332,0.19958,discovery/R1
discovery,R1,84,3,0.9235933333333334,0.0002049932248203,0.19875,0.0011312824580978,0.2125099999999999,0.9235933333333334,0.19875,discovery/R1
discovery,R1,85,3,0.9238633333333334,0.0002168460795638,0.1982866666666666,0.0009381660596906,0.21133,0.9238633333333334,0.1982866666666666,discovery/R1
discovery,R1,86,3,0.9244433333333334,0.00024997777679,0.1974433333333333,0.0007195060033723,0.2108633333333333,0.9244433333333334,0.1974433333333333,discovery/R1
discovery,R1,87,3,0.92461,0.000334365069946,0.19689,0.000668480864847,0.2105733333333333,0.92461,0.19689,discovery/R1
discovery,R1,88,3,0.9250433333333332,0.000591570414706,0.19643,0.0005986651818838,0.2102466666666667,0.9250433333333332,0.19643,discovery/R1
discovery,R1,89,3,0.9251533333333332,0.0005412536887223,0.19585,0.0006368673331236,0.2096,0.9251533333333332,0.19585,discovery/R1
discovery,R1,90,3,0.9256233333333334,0.0004812714641678,0.1955299999999999,0.0007560864148142,0.20795,0.9256233333333334,0.1955299999999999,discovery/R1
discovery,R1,91,3,0.9257766666666668,0.0004425180473406,0.19507,0.0009236160818579,0.20842,0.9257766666666668,0.19507,discovery/R1
discovery,R1,92,3,0.9260266666666668,0.0005837998134825,0.1948833333333333,0.0009443280974087,0.20765,0.9260266666666668,0.1948833333333333,discovery/R1
discovery,R1,93,3,0.92639,0.0005808614292583,0.1948166666666666,0.0010564195294589,0.2067,0.92639,0.1948166666666666,discovery/R1
discovery,R1,94,3,0.9267633333333332,0.0007885147782734,0.1947933333333333,0.0011037612463249,0.2059833333333333,0.9267633333333332,0.1947933333333333,discovery/R1
discovery,R1,95,3,0.92682,0.0006790189000805,0.19428,0.0010000333327777,0.20429,0.92682,0.19428,discovery/R1
discovery,R1,96,3,0.9270266666666668,0.0004939860546839,0.19432,0.0012313407326974,0.2051033333333333,0.9270266666666668,0.19432,discovery/R1
discovery,R1,97,3,0.9275433333333334,0.0006236095644623,0.1941633333333333,0.0015111658486818,0.2041866666666666,0.9275433333333334,0.1941633333333333,discovery/R1
discovery,R1,98,3,0.9278066666666668,0.0007239858807708,0.1939,0.0016618263046018,0.20363,0.9278066666666668,0.1939,discovery/R1
discovery,R1,99,3,0.9278766666666668,0.0005956695579112,0.19316,0.0014996221746382,0.2028833333333333,0.9278766666666668,0.19316,discovery/R1
discovery,R1,100,3,0.9282233333333334,0.0007523444837454,0.19297,0.0016122861615317,0.2010733333333333,0.9282233333333334,0.19297,discovery/R1
discovery,R1,101,3,0.92832,0.000842496290793,0.1926133333333333,0.0015492220269828,0.19999,0.92832,0.1926133333333333,discovery/R1
discovery,R1,102,3,0.9287366666666668,0.0007858046124126,0.1924533333333333,0.0014174468439964,0.20034,0.9287366666666668,0.1924533333333333,discovery/R1
discovery,R1,103,3,0.9289566666666668,0.0007727152702573,0.1918799999999999,0.001500422162815,0.1992766666666666,0.9289566666666668,0.1918799999999999,discovery/R1
discovery,R1,104,3,0.92907,0.0006203224967708,0.1918666666666666,0.0013808531984087,0.1991866666666666,0.92907,0.1918666666666666,discovery/R1
discovery,R1,105,3,0.9292633333333332,0.000727843084432,0.1911866666666667,0.0011807436451472,0.19836,0.9292633333333332,0.1911866666666667,discovery/R1
discovery,R1,106,3,0.9295,0.0004445222154178,0.1910433333333333,0.0009414291735913,0.1977866666666666,0.9295,0.1910433333333333,discovery/R1
discovery,R1,107,3,0.9297366666666664,0.0003362869145371,0.1908566666666666,0.0009719167774157,0.1966733333333333,0.9297366666666664,0.1908566666666666,discovery/R1
discovery,R1,108,3,0.9301533333333332,0.0002441766209574,0.1900466666666666,0.0009527620666019,0.1947,0.9301533333333332,0.1900466666666666,discovery/R1
discovery,R1,109,3,0.93004,0.0003755884272267,0.1899966666666666,0.0008957058048761,0.1954966666666666,0.93004,0.1899966666666666,discovery/R1
discovery,R1,110,3,0.93015,0.0002268626603622,0.1898233333333333,0.0007005870554201,0.19335,0.93015,0.1898233333333333,discovery/R1
discovery,R1,111,3,0.9304166666666666,0.0002715797406942,0.18948,0.0007568795588907,0.1936366666666666,0.9304166666666666,0.18948,discovery/R1
discovery,R1,112,3,0.9307633333333332,0.0004224005471376,0.1893233333333333,0.0009863850949581,0.1919333333333333,0.9307633333333332,0.1893233333333333,discovery/R1
discovery,R1,113,3,0.9310866666666668,0.0004148359782961,0.1889066666666666,0.0008974160437364,0.19128,0.9310866666666668,0.1889066666666666,discovery/R1
discovery,R1,114,3,0.9310966666666666,0.0003021405118299,0.1885766666666666,0.0009322493705489,0.1910533333333333,0.9310966666666666,0.1885766666666666,discovery/R1
discovery,R1,115,3,0.9316233333333334,0.0004258586098173,0.1884166666666666,0.0009313908357337,0.1891833333333333,0.9316233333333334,0.1884166666666666,discovery/R1
discovery,R1,116,3,0.9318066666666668,0.000306630432642,0.1880433333333333,0.0009638925712385,0.18776,0.9318066666666668,0.1880433333333333,discovery/R1
discovery,R1,117,3,0.9318633333333332,0.0003840428216864,0.18787,0.0008897565210026,0.18747,0.9318633333333332,0.18787,discovery/R1
discovery,R1,118,3,0.93214,0.0005433844556726,0.1878866666666666,0.0010900866428357,0.1865233333333333,0.93214,0.1878866666666666,discovery/R1
discovery,R1,119,3,0.9324466666666668,0.0004413111776916,0.18763,0.0011032980860432,0.18564,0.9324466666666668,0.18763,discovery/R1
discovery,R1,120,3,0.93264,0.0006331403214665,0.18775,0.0011218140071628,0.18462,0.93264,0.18775,discovery/R1
discovery,R1,121,3,0.9328733333333332,0.0006454627969311,0.1876566666666666,0.0013107334672702,0.1846066666666666,0.9328733333333332,0.1876566666666666,discovery/R1
discovery,R1,122,3,0.9330433333333332,0.0006465463805653,0.18758,0.0014672650294567,0.1837333333333333,0.9330433333333332,0.18758,discovery/R1
discovery,R1,123,3,0.93314,0.0005812629926863,0.1875166666666666,0.00155482760745,0.1822666666666666,0.93314,0.1875166666666666,discovery/R1
discovery,R1,124,3,0.9335133333333332,0.0005328122454381,0.1879433333333333,0.0014812232182295,0.1817566666666666,0.9335133333333332,0.1879433333333333,discovery/R1
discovery,R1,125,3,0.9339466666666666,0.0005604958122551,0.1877533333333333,0.0014650673097923,0.1799233333333333,0.9339466666666666,0.1877533333333333,discovery/R1
discovery,R1,126,3,0.9340833333333332,0.0008425886039791,0.1875533333333333,0.0016295261751673,0.17973,0.9340833333333332,0.1875533333333333,discovery/R1
discovery,R1,127,3,0.9343033333333332,0.0007316799543212,0.1872,0.0016279434879626,0.1779033333333333,0.9343033333333332,0.1872,discovery/R1
discovery,R1,128,3,0.9345833333333332,0.0006817787193967,0.1872233333333333,0.0015863234922997,0.1773866666666666,0.9345833333333332,0.1872233333333333,discovery/R1
discovery,R1,129,3,0.9349033333333332,0.0007879227260475,0.1872866666666666,0.0016365478571947,0.1759633333333333,0.9349033333333332,0.1872866666666666,discovery/R1
discovery,R1,130,3,0.93518,0.0006002221810851,0.18732,0.0017098148047863,0.1755666666666666,0.93518,0.18732,discovery/R1
discovery,R1,131,3,0.9352466666666668,0.0006557099629832,0.1870466666666666,0.0018545859076594,0.17264,0.9352466666666668,0.1870466666666666,discovery/R1
discovery,R1,132,3,0.9353066666666666,0.0006159184650224,0.1865833333333333,0.0018627816714675,0.1729666666666666,0.9353066666666666,0.1865833333333333,discovery/R1
discovery,R1,133,3,0.9357733333333332,0.0007801851632073,0.1866566666666666,0.0018249079124407,0.1720333333333333,0.9357733333333332,0.1866566666666666,discovery/R1
discovery,R1,134,3,0.936,0.0006211280061307,0.1861566666666666,0.0017165922313959,0.16998,0.936,0.1861566666666666,discovery/R1
discovery,R1,135,3,0.9363166666666668,0.0005465243717245,0.1863333333333333,0.0015623984411439,0.16926,0.9363166666666668,0.1863333333333333,discovery/R1
discovery,R1,136,3,0.9364733333333334,0.0006836340801595,0.1860666666666666,0.0015717788931299,0.16716,0.9364733333333334,0.1860666666666666,discovery/R1
discovery,R1,137,3,0.93657,0.0005485131417447,0.18605,0.001624869225507,0.1667833333333333,0.93657,0.18605,discovery/R1
discovery,R1,138,3,0.9366233333333334,0.0007348620429864,0.1860466666666666,0.0015587245498234,0.16525,0.9366233333333334,0.1860466666666666,discovery/R1
discovery,R1,139,3,0.93694,0.0007186561532935,0.18621,0.0014029255147726,0.1643233333333333,0.93694,0.18621,discovery/R1
discovery,R1,140,3,0.9370133333333334,0.000817367046613,0.1862333333333333,0.0013617961994692,0.1624633333333333,0.9370133333333334,0.1862333333333333,discovery/R1
discovery,R1,141,3,0.9371,0.0005372150407425,0.18642,0.0013293607486307,0.1622233333333333,0.9371,0.18642,discovery/R1
discovery,R1,142,3,0.9371533333333332,0.0006593599590175,0.1865366666666666,0.0013284159321872,0.1603566666666666,0.9371533333333332,0.1865366666666666,discovery/R1
discovery,R1,143,3,0.9375133333333334,0.0007225110533564,0.1862133333333333,0.00146933847549,0.1590366666666667,0.9375133333333334,0.1862133333333333,discovery/R1
discovery,R1,144,3,0.9374466666666668,0.0009295996748899,0.1863066666666666,0.0016287486676041,0.15878,0.9374466666666668,0.1863066666666666,discovery/R1
discovery,R1,145,3,0.9377233333333334,0.000871410096083,0.1863766666666666,0.0016761132287394,0.1571566666666666,0.9377233333333334,0.1863766666666666,discovery/R1
discovery,R1,146,3,0.9380833333333332,0.0008533984350166,0.1861433333333333,0.0016627353634565,0.15488,0.9380833333333332,0.1861433333333333,discovery/R1
discovery,R1,147,3,0.9383333333333334,0.0008582669877271,0.1863,0.0016911731628271,0.1539633333333333,0.9383333333333334,0.1863,discovery/R1
discovery,R1,148,3,0.9384866666666666,0.0009011227564667,0.1861766666666666,0.0017474235001535,0.1524133333333333,0.9384866666666666,0.1861766666666666,discovery/R1
discovery,R1,149,3,0.9386533333333332,0.0007844460182546,0.1863933333333333,0.0017074412304836,0.1502599999999999,0.9386533333333332,0.1863933333333333,discovery/R1
discovery,R1,150,3,0.93871,0.0008897565210026,0.1863966666666666,0.0017615397305261,0.1494166666666666,0.93871,0.1863966666666666,discovery/R1
discovery,R1,151,3,0.9390533333333332,0.0007225110533564,0.1866533333333333,0.0016647789309361,0.14769,0.9390533333333332,0.1866533333333333,discovery/R1
discovery,R1,152,3,0.9391266666666668,0.0007728015412913,0.1870033333333333,0.0016791730769108,0.1453033333333333,0.9391266666666668,0.1870033333333333,discovery/R1
discovery,R1,153,3,0.93925,0.0009033640831174,0.1871199999999999,0.0016051791177311,0.1438133333333333,0.93925,0.1871199999999999,discovery/R1
discovery,R1,154,3,0.93929,0.0007777317446695,0.1871633333333333,0.0014592768376455,0.14191,0.93929,0.1871633333333333,discovery/R1
discovery,R1,155,3,0.9395866666666668,0.0007777888888095,0.18706,0.0012195900950729,0.1393233333333333,0.9395866666666668,0.18706,discovery/R1
discovery,R1,156,3,0.9396533333333332,0.0006816320284597,0.1874633333333333,0.0013412017828135,0.13817,0.9396533333333332,0.1874633333333333,discovery/R1
discovery,R1,157,3,0.93993,0.000765811116834,0.1877666666666666,0.0012944067710302,0.13754,0.93993,0.1877666666666666,discovery/R1
discovery,R1,158,3,0.94014,0.0006081118318203,0.1880066666666666,0.0011455517835911,0.1357666666666666,0.94014,0.1880066666666666,discovery/R1
discovery,R1,159,3,0.9401666666666668,0.0005928649836926,0.18844,0.0010798456679853,0.13442,0.9401666666666668,0.18844,discovery/R1
discovery,R1,160,3,0.9402633333333332,0.0004425180473407,0.1896333333333333,0.0009107628060526,0.13217,0.9402633333333332,0.1896333333333333,discovery/R1
discovery,R1,161,3,0.9404166666666668,0.0001774510887227,0.1895566666666666,0.0007269265590293,0.1295733333333333,0.9404166666666668,0.1895566666666666,discovery/R1
discovery,R1,162,3,0.9405133333333332,0.0001621384867602,0.18993,0.0008333066662399,0.12815,0.9405133333333332,0.18993,discovery/R1
discovery,R1,163,3,0.94071,6.531972647423808e-05,0.1902833333333333,0.0007835957007425,0.12581,0.94071,0.1902833333333333,discovery/R1
discovery,R1,164,3,0.9408766666666668,0.0001222929088522,0.1911333333333333,0.0009384147389199,0.1248,0.9408766666666668,0.1911333333333333,discovery/R1
discovery,R1,165,3,0.941,6.531972647423808e-05,0.1913766666666666,0.0009529719594802,0.1226933333333333,0.941,0.1913766666666666,discovery/R1
discovery,R1,166,3,0.9415433333333332,0.0002798015169524,0.1920533333333333,0.0009384502591447,0.11872,0.9415433333333332,0.1920533333333333,discovery/R1
discovery,R1,167,3,0.9417366666666668,0.0003623380864453,0.1925566666666666,0.0009768771104334,0.11877,0.9417366666666668,0.1925566666666666,discovery/R1
discovery,R1,168,3,0.94182,0.0002870540018881,0.19341,0.0009068994799131,0.1164633333333333,0.94182,0.19341,discovery/R1
discovery,R1,169,3,0.9419733333333332,0.0004151572660517,0.19388,0.0009835988342137,0.1133766666666666,0.9419733333333332,0.19388,discovery/R1
discovery,R1,170,3,0.9419166666666668,0.0005551176051573,0.1946766666666667,0.0010063244451412,0.1111066666666666,0.9419166666666668,0.1946766666666667,discovery/R1
discovery,R1,171,3,0.9420266666666668,0.0005809379389305,0.1957099999999999,0.0010955668243729,0.1085966666666666,0.9420266666666668,0.1957099999999999,discovery/R1
discovery,R1,172,3,0.9422666666666668,0.0005852255025961,0.1964266666666666,0.0012922676021457,0.1067966666666666,0.9422666666666668,0.1964266666666666,discovery/R1
discovery,R1,173,3,0.94257,0.0007147493733236,0.19824,0.0012811193022769,0.10307,0.94257,0.19824,discovery/R1
discovery,R1,174,3,0.9430166666666668,0.0006805063474273,0.1988866666666666,0.0014288068060059,0.1016333333333333,0.9430166666666668,0.1988866666666666,discovery/R1
discovery,R1,175,3,0.9431366666666668,0.000682951112615,0.20023,0.0016694909403767,0.0989,0.9431366666666668,0.20023,discovery/R1
discovery,R1,176,3,0.9431666666666666,0.0006661497996363,0.2016466666666666,0.0015802179877753,0.0962399999999999,0.9431666666666666,0.2016466666666666,discovery/R1
discovery,R1,177,3,0.9431533333333334,0.0007503924898936,0.20338,0.0015395020840085,0.0938833333333333,0.9431533333333334,0.20338,discovery/R1
discovery,R1,178,3,0.9435266666666668,0.0005961170653114,0.2053433333333333,0.0015488131656924,0.0914499999999999,0.9435266666666668,0.2053433333333333,discovery/R1
discovery,R1,179,3,0.9433466666666668,0.000713364485301,0.2069533333333333,0.0015539269252088,0.08944,0.9433466666666668,0.2069533333333333,discovery/R1
discovery,R1,180,3,0.9432233333333334,0.0009295996748899,0.2084666666666666,0.0015089584340052,0.0862766666666666,0.9432233333333334,0.2084666666666666,discovery/R1
discovery,R1,181,3,0.94339,0.0008682165628459,0.2102033333333333,0.0013756291489916,0.0836733333333333,0.94339,0.2102033333333333,discovery/R1
discovery,R1,182,3,0.9435566666666668,0.0009650331024834,0.2121566666666666,0.0014692931028975,0.0797399999999999,0.9435566666666668,0.2121566666666666,discovery/R1
discovery,R1,183,3,0.9437766666666666,0.0009028227339233,0.2139066666666667,0.0015391844882563,0.07733,0.9437766666666666,0.2139066666666667,discovery/R1
discovery,R1,184,3,0.9437066666666666,0.0010899643215363,0.2164833333333333,0.0014027195807509,0.07459,0.9437066666666666,0.2164833333333333,discovery/R1
discovery,R1,185,3,0.9437933333333332,0.0009529719594802,0.21804,0.0013834256997275,0.0713866666666666,0.9437933333333332,0.21804,discovery/R1
discovery,R1,186,3,0.9439033333333334,0.0011651132515291,0.2197466666666666,0.0013611841250257,0.0689933333333333,0.9439033333333334,0.2197466666666666,discovery/R1
discovery,R1,187,3,0.9441766666666666,0.0011352043379448,0.2223066666666666,0.0012454271913238,0.0655966666666666,0.9441766666666666,0.2223066666666666,discovery/R1
discovery,R1,188,3,0.9441833333333332,0.0008974160437364,0.2243433333333333,0.0011863763689862,0.06314,0.9441833333333332,0.2243433333333333,discovery/R1
discovery,R1,189,3,0.94432,0.0007914964729337,0.2268099999999999,0.0012113078331566,0.0597566666666666,0.94432,0.2268099999999999,discovery/R1
discovery,R1,190,3,0.9442366666666668,0.000770036074191,0.2292433333333333,0.0011909193460889,0.05674,0.9442366666666668,0.2292433333333333,discovery/R1
discovery,R1,191,3,0.9443433333333332,0.0007496814138166,0.2317066666666666,0.0009120063352606,0.0546533333333333,0.9443433333333332,0.2317066666666666,discovery/R1
discovery,R1,192,3,0.94432,0.00074730627367,0.2344366666666666,0.0008517563553557,0.04946,0.94432,0.2344366666666666,discovery/R1
discovery,R1,193,3,0.94435,0.0008401587151643,0.2373566666666666,0.0007437442810237,0.0478433333333333,0.94435,0.2373566666666666,discovery/R1
discovery,R1,194,3,0.9445133333333334,0.0009295996748899,0.23983,0.0005223664103545,0.0441399999999999,0.9445133333333334,0.23983,discovery/R1
discovery,R1,195,3,0.94475,0.0007511768544535,0.2430266666666666,0.0003320977098519,0.0426566666666666,0.94475,0.2430266666666666,discovery/R1
discovery,R1,196,3,0.94471,0.0007858753081755,0.2452866666666666,0.0004102302876298,0.0391433333333333,0.94471,0.2452866666666666,discovery/R1
discovery,R1,197,3,0.9445966666666666,0.0008448010942753,0.2483566666666666,0.0005525898619731,0.03639,0.9445966666666666,0.2483566666666666,discovery/R1
discovery,R1,198,3,0.9446533333333336,0.0007345898326428,0.25085,0.0006505894762956,0.0344733333333333,0.9446533333333336,0.25085,discovery/R1
discovery,R1,199,3,0.9447366666666666,0.0008013876853447,0.25352,0.0004537253207246,0.0321133333333333,0.9447366666666666,0.25352,discovery/R1
discovery,R1,200,3,0.9446533333333336,0.0009397280930614,0.2556366666666667,0.0004622649552895,0.0299966666666666,0.9446533333333336,0.2556366666666667,discovery/R1
discovery,R2,1,3,0.8969999999999999,0.0010547985589675,0.2586366666666667,0.0007827444595069,0.3877,0.8969999999999999,0.2586366666666667,discovery/R2
discovery,R2,2,3,0.9090833333333334,0.0028725172855103,0.2355133333333333,0.0047396296151586,0.26592,0.9090833333333334,0.2355133333333333,discovery/R2
discovery,R2,3,3,0.86275,0.0370844882217169,0.3233,0.0701938207156916,0.2655766666666666,0.86275,0.3233,discovery/R2
discovery,R2,4,3,0.8871666666666668,0.0042935636584181,0.2870166666666666,0.0113443593423731,0.2906466666666666,0.8871666666666668,0.2870166666666666,discovery/R2
discovery,R2,5,3,0.8993333333333333,0.0090633707244539,0.25377,0.0191905931817301,0.27584,0.8993333333333333,0.25377,discovery/R2
discovery,R2,6,3,0.91107,0.0010341179816636,0.22909,0.0021651327903849,0.27172,0.91107,0.22909,discovery/R2
discovery,R2,7,3,0.9147233333333332,0.0006861648651907,0.2213433333333333,0.0023176185094953,0.2708633333333333,0.9147233333333332,0.2213433333333333,discovery/R2
discovery,R2,8,3,0.9187366666666668,0.0003926264835127,0.21292,0.0004899659852139,0.2700566666666666,0.9187366666666668,0.21292,discovery/R2
discovery,R2,9,3,0.91853,0.0016090576952572,0.2120833333333333,0.0013190232076132,0.2686166666666666,0.91853,0.2120833333333333,discovery/R2
discovery,R2,10,3,0.9212233333333332,0.0012934278315992,0.2067599999999999,0.0034878455623302,0.2693233333333333,0.9212233333333332,0.2067599999999999,discovery/R2
discovery,R2,11,3,0.9221,0.0005162040940041,0.2071833333333333,0.0025125860958161,0.2672066666666666,0.9221,0.2071833333333333,discovery/R2
discovery,R2,12,3,0.92336,0.0002619160170741,0.2030433333333333,0.0019713334460601,0.2668166666666666,0.92336,0.2030433333333333,discovery/R2
discovery,R2,13,3,0.9237233333333332,0.0002075786330258,0.2025866666666666,0.0002708423075436,0.2665833333333333,0.9237233333333332,0.2025866666666666,discovery/R2
discovery,R2,14,3,0.92378,0.0007820912137766,0.20381,0.0006033793720924,0.2661966666666667,0.92378,0.20381,discovery/R2
discovery,R2,15,3,0.9240833333333334,0.0005704579057408,0.2037633333333333,0.0017196382048429,0.2644233333333333,0.9240833333333334,0.2037633333333333,discovery/R2
discovery,R2,16,3,0.92489,0.0010067770358922,0.20454,0.0016485953617145,0.2639733333333333,0.92489,0.20454,discovery/R2
discovery,R2,17,3,0.92447,0.000849941174435,0.2059466666666666,0.001132676280124,0.2626666666666666,0.92447,0.2059466666666666,discovery/R2
discovery,R2,18,3,0.9242366666666668,0.0005473775865179,0.2059733333333333,0.0012206646641163,0.2626266666666667,0.9242366666666668,0.2059733333333333,discovery/R2
discovery,R2,19,3,0.9242766666666666,0.00058459862774,0.2063199999999999,0.0011764636274303,0.2607133333333333,0.9242766666666666,0.2063199999999999,discovery/R2
discovery,R2,20,3,0.9240833333333334,0.0006236095644623,0.2058833333333333,0.0010471973177115,0.2595733333333333,0.9240833333333334,0.2058833333333333,discovery/R2
discovery,R2,21,3,0.9237233333333332,0.0003947432358156,0.2061366666666666,0.0010706488167876,0.2589733333333333,0.9237233333333332,0.2061366666666666,discovery/R2
discovery,R2,22,3,0.9233066666666666,0.0004160395280365,0.2061266666666666,0.0010941460394095,0.25719,0.9233066666666666,0.2061266666666666,discovery/R2
discovery,R2,23,3,0.9224833333333334,0.0002978067979225,0.20684,0.001227544975415,0.2576566666666666,0.9224833333333334,0.20684,discovery/R2
discovery,R2,24,3,0.92182,0.0005162040940041,0.2074833333333333,0.0012541220922311,0.2576066666666667,0.92182,0.2074833333333333,discovery/R2
discovery,R2,25,3,0.92111,0.0007584633588161,0.2082433333333333,0.0012174381115915,0.25539,0.92111,0.2082433333333333,discovery/R2
discovery,R2,26,3,0.92061,0.0006734983296192,0.2083266666666666,0.0011083120298704,0.2553633333333333,0.92061,0.2083266666666666,discovery/R2
