run_slot,triad_id,condition_slot,phase,method,budget,guard_ratio,arm,y_true,replay_role,dynamic_bucket,count,share
RUN_176,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,learnable_hard,49,0.0163333333333333
RUN_176,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,ordinary,18,0.006
RUN_176,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,persistent_hard,3,0.001
RUN_176,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,unstable_boundary,6,0.002
RUN_177,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_177,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R2,1,defect_guard,learnable_hard,192,0.064
RUN_177,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R2,1,defect_guard,persistent_hard,108,0.036
RUN_178,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_178,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,T,1,defect_guard,learnable_hard,195,0.065
RUN_178,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,T,1,defect_guard,persistent_hard,105,0.035
RUN_179,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_179,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,easy_clean,230,0.0766666666666666
RUN_179,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,learnable_hard,55,0.0183333333333333
RUN_179,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,ordinary,10,0.0033333333333333
RUN_179,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,persistent_hard,3,0.001
RUN_179,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,unstable_boundary,2,0.0006666666666666
RUN_180,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_180,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R2,1,defect_guard,learnable_hard,190,0.0633333333333333
RUN_180,TRIAD_060,B01,B,LowConfidence-Defect,3000,0.1,R2,1,defect_guard,persistent_hard,110,0.0366666666666666
RUN_181,TRIAD_061,B02,B,Persistent-FN,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_181,TRIAD_061,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,learnable_hard,112,0.0373333333333333
RUN_181,TRIAD_061,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,persistent_hard,174,0.058
RUN_181,TRIAD_061,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,unstable_boundary,14,0.0046666666666666
RUN_182,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_182,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,easy_clean,243,0.081
RUN_182,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,learnable_hard,45,0.015
RUN_182,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,ordinary,10,0.0033333333333333
RUN_182,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,unstable_boundary,2,0.0006666666666666
RUN_183,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_183,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,learnable_hard,114,0.038
RUN_183,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,persistent_hard,172,0.0573333333333333
RUN_183,TRIAD_061,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,unstable_boundary,14,0.0046666666666666
RUN_184,TRIAD_062,B02,B,Persistent-FN,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_184,TRIAD_062,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,learnable_hard,112,0.0373333333333333
RUN_184,TRIAD_062,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,persistent_hard,174,0.058
RUN_184,TRIAD_062,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,unstable_boundary,14,0.0046666666666666
RUN_185,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_185,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,easy_clean,227,0.0756666666666666
RUN_185,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,learnable_hard,55,0.0183333333333333
RUN_185,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,ordinary,11,0.0036666666666666
RUN_185,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,persistent_hard,4,0.0013333333333333
RUN_185,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,unstable_boundary,3,0.001
RUN_186,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_186,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,learnable_hard,115,0.0383333333333333
RUN_186,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,persistent_hard,174,0.058
RUN_186,TRIAD_062,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,unstable_boundary,11,0.0036666666666666
RUN_187,TRIAD_063,B02,B,Persistent-FN,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_187,TRIAD_063,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,learnable_hard,112,0.0373333333333333
RUN_187,TRIAD_063,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,persistent_hard,174,0.058
RUN_187,TRIAD_063,B02,B,Persistent-FN,3000,0.1,T,1,defect_guard,unstable_boundary,14,0.0046666666666666
RUN_188,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_188,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,easy_clean,241,0.0803333333333333
RUN_188,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,learnable_hard,44,0.0146666666666666
RUN_188,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,ordinary,12,0.004
RUN_188,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R1,1,defect_guard,persistent_hard,3,0.001
RUN_189,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_189,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,learnable_hard,116,0.0386666666666666
RUN_189,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,persistent_hard,171,0.057
RUN_189,TRIAD_063,B02,B,Persistent-FN,3000,0.1,R2,1,defect_guard,unstable_boundary,13,0.0043333333333333
RUN_190,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,T,0,normal_replay,learnable_hard,2850,0.95
RUN_190,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,T,1,defect_guard,learnable_hard,150,0.05
RUN_191,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R1,0,normal_replay,learnable_hard,2850,0.95
RUN_191,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,easy_clean,102,0.034
RUN_191,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,learnable_hard,38,0.0126666666666666
RUN_191,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,ordinary,5,0.0016666666666666
RUN_191,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,persistent_hard,2,0.0006666666666666
RUN_191,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,unstable_boundary,3,0.001
RUN_192,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R2,0,normal_replay,learnable_hard,2850,0.95
RUN_192,TRIAD_064,B03,B,GapGuard-Raw,3000,0.05,R2,1,defect_guard,learnable_hard,150,0.05
RUN_193,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,T,0,normal_replay,learnable_hard,2850,0.95
RUN_193,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,T,1,defect_guard,learnable_hard,150,0.05
RUN_194,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R1,0,normal_replay,learnable_hard,2850,0.95
RUN_194,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,easy_clean,114,0.038
RUN_194,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,learnable_hard,25,0.0083333333333333
RUN_194,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,ordinary,9,0.003
RUN_194,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_194,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,unstable_boundary,1,0.0003333333333333
RUN_195,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R2,0,normal_replay,learnable_hard,2850,0.95
RUN_195,TRIAD_065,B03,B,GapGuard-Raw,3000,0.05,R2,1,defect_guard,learnable_hard,150,0.05
RUN_196,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,T,0,normal_replay,learnable_hard,2850,0.95
RUN_196,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,T,1,defect_guard,learnable_hard,150,0.05
RUN_197,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R1,0,normal_replay,learnable_hard,2850,0.95
RUN_197,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,easy_clean,123,0.041
RUN_197,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,learnable_hard,22,0.0073333333333333
RUN_197,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,ordinary,1,0.0003333333333333
RUN_197,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_197,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R1,1,defect_guard,unstable_boundary,3,0.001
RUN_198,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R2,0,normal_replay,learnable_hard,2850,0.95
RUN_198,TRIAD_066,B03,B,GapGuard-Raw,3000,0.05,R2,1,defect_guard,learnable_hard,150,0.05
RUN_199,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_199,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,T,1,defect_guard,learnable_hard,300,0.1
RUN_200,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_200,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,easy_clean,242,0.0806666666666666
RUN_200,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,learnable_hard,39,0.013
RUN_200,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,ordinary,14,0.0046666666666666
RUN_200,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,persistent_hard,3,0.001
RUN_200,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,unstable_boundary,2,0.0006666666666666
RUN_201,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_201,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R2,1,defect_guard,learnable_hard,295,0.0983333333333333
RUN_201,TRIAD_067,B04,B,GapGuard-Raw,3000,0.1,R2,1,defect_guard,ordinary,5,0.0016666666666666
RUN_202,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_202,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,T,1,defect_guard,learnable_hard,300,0.1
RUN_203,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_203,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,easy_clean,237,0.079
RUN_203,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,learnable_hard,44,0.0146666666666666
RUN_203,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,ordinary,13,0.0043333333333333
RUN_203,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,persistent_hard,4,0.0013333333333333
RUN_203,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,unstable_boundary,2,0.0006666666666666
RUN_204,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_204,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R2,1,defect_guard,learnable_hard,298,0.0993333333333333
RUN_204,TRIAD_068,B04,B,GapGuard-Raw,3000,0.1,R2,1,defect_guard,ordinary,2,0.0006666666666666
RUN_205,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_205,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,T,1,defect_guard,learnable_hard,300,0.1
RUN_206,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_206,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,easy_clean,238,0.0793333333333333
RUN_206,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,learnable_hard,44,0.0146666666666666
RUN_206,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,ordinary,10,0.0033333333333333
RUN_206,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,persistent_hard,3,0.001
RUN_206,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R1,1,defect_guard,unstable_boundary,5,0.0016666666666666
RUN_207,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_207,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R2,1,defect_guard,learnable_hard,297,0.099
RUN_207,TRIAD_069,B04,B,GapGuard-Raw,3000,0.1,R2,1,defect_guard,ordinary,3,0.001
RUN_208,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,T,0,normal_replay,learnable_hard,2400,0.8
RUN_208,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,T,1,defect_guard,learnable_hard,600,0.2
RUN_209,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R1,0,normal_replay,learnable_hard,2400,0.8
RUN_209,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,easy_clean,470,0.1566666666666666
RUN_209,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,learnable_hard,96,0.032
RUN_209,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,ordinary,26,0.0086666666666666
RUN_209,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,persistent_hard,3,0.001
RUN_209,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,unstable_boundary,5,0.0016666666666666
RUN_210,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R2,0,normal_replay,learnable_hard,2400,0.8
RUN_210,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R2,1,defect_guard,learnable_hard,597,0.199
RUN_210,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R2,1,defect_guard,ordinary,2,0.0006666666666666
RUN_210,TRIAD_070,B05,B,GapGuard-Raw,3000,0.2,R2,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_211,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,T,0,normal_replay,learnable_hard,2400,0.8
RUN_211,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,T,1,defect_guard,learnable_hard,600,0.2
RUN_212,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R1,0,normal_replay,learnable_hard,2400,0.8
RUN_212,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,easy_clean,463,0.1543333333333333
RUN_212,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,learnable_hard,103,0.0343333333333333
RUN_212,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,ordinary,17,0.0056666666666666
RUN_212,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,persistent_hard,6,0.002
RUN_212,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,unstable_boundary,11,0.0036666666666666
RUN_213,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R2,0,normal_replay,learnable_hard,2400,0.8
RUN_213,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R2,1,defect_guard,learnable_hard,598,0.1993333333333333
RUN_213,TRIAD_071,B05,B,GapGuard-Raw,3000,0.2,R2,1,defect_guard,ordinary,2,0.0006666666666666
RUN_214,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,T,0,normal_replay,learnable_hard,2400,0.8
RUN_214,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,T,1,defect_guard,learnable_hard,600,0.2
RUN_215,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R1,0,normal_replay,learnable_hard,2400,0.8
RUN_215,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,easy_clean,484,0.1613333333333333
RUN_215,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,learnable_hard,84,0.028
RUN_215,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,ordinary,20,0.0066666666666666
RUN_215,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,persistent_hard,5,0.0016666666666666
RUN_215,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R1,1,defect_guard,unstable_boundary,7,0.0023333333333333
RUN_216,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R2,0,normal_replay,learnable_hard,2400,0.8
RUN_216,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R2,1,defect_guard,learnable_hard,597,0.199
RUN_216,TRIAD_072,B05,B,GapGuard-Raw,3000,0.2,R2,1,defect_guard,ordinary,3,0.001
RUN_217,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_217,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,T,1,defect_guard,learnable_hard,299,0.0996666666666666
RUN_217,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,T,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_218,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_218,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,easy_clean,238,0.0793333333333333
RUN_218,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,learnable_hard,45,0.015
RUN_218,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,ordinary,7,0.0023333333333333
RUN_218,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,persistent_hard,5,0.0016666666666666
RUN_218,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,unstable_boundary,5,0.0016666666666666
RUN_219,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_219,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R2,1,defect_guard,learnable_hard,298,0.0993333333333333
RUN_219,TRIAD_073,B06,B,GapGuard-ClassStrat,3000,0.1,R2,1,defect_guard,persistent_hard,2,0.0006666666666666
RUN_220,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_220,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,T,1,defect_guard,learnable_hard,299,0.0996666666666666
RUN_220,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,T,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_221,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_221,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,easy_clean,236,0.0786666666666666
RUN_221,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,learnable_hard,48,0.016
RUN_221,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,ordinary,6,0.002
RUN_221,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,persistent_hard,4,0.0013333333333333
RUN_221,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,unstable_boundary,6,0.002
RUN_222,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_222,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R2,1,defect_guard,learnable_hard,299,0.0996666666666666
RUN_222,TRIAD_074,B06,B,GapGuard-ClassStrat,3000,0.1,R2,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_223,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_223,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,T,1,defect_guard,learnable_hard,299,0.0996666666666666
RUN_223,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,T,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_224,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_224,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,easy_clean,231,0.077
RUN_224,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,learnable_hard,43,0.0143333333333333
RUN_224,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,ordinary,18,0.006
RUN_224,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,persistent_hard,5,0.0016666666666666
RUN_224,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R1,1,defect_guard,unstable_boundary,3,0.001
RUN_225,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_225,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R2,1,defect_guard,learnable_hard,299,0.0996666666666666
RUN_225,TRIAD_075,B06,B,GapGuard-ClassStrat,3000,0.1,R2,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_226,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_227,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,easy_clean,2383,0.7943333333333333
RUN_227,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,learnable_hard,383,0.1276666666666666
RUN_227,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,ordinary,147,0.049
RUN_227,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,persistent_hard,40,0.0133333333333333
RUN_227,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,unstable_boundary,47,0.0156666666666666
RUN_228,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,learnable_hard,2943,0.981
RUN_228,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,ordinary,39,0.013
RUN_228,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,persistent_hard,13,0.0043333333333333
RUN_228,TRIAD_076,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,unstable_boundary,5,0.0016666666666666
RUN_229,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_230,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,easy_clean,2355,0.785
RUN_230,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,learnable_hard,396,0.132
RUN_230,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,ordinary,164,0.0546666666666666
RUN_230,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,persistent_hard,29,0.0096666666666666
RUN_230,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,unstable_boundary,56,0.0186666666666666
RUN_231,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,learnable_hard,2935,0.9783333333333334
RUN_231,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,ordinary,46,0.0153333333333333
RUN_231,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,persistent_hard,16,0.0053333333333333
RUN_231,TRIAD_077,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,unstable_boundary,3,0.001
RUN_232,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_233,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,easy_clean,2373,0.791
RUN_233,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,learnable_hard,397,0.1323333333333333
RUN_233,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,ordinary,152,0.0506666666666666
RUN_233,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,persistent_hard,40,0.0133333333333333
RUN_233,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R1,0,normal_replay,unstable_boundary,38,0.0126666666666666
RUN_234,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,learnable_hard,2944,0.9813333333333332
RUN_234,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,ordinary,41,0.0136666666666666
RUN_234,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,persistent_hard,11,0.0036666666666666
RUN_234,TRIAD_078,A02,C,GapCritical-Strict,3000,0.0,R2,0,normal_replay,unstable_boundary,4,0.0013333333333333
RUN_235,TRIAD_079,A02,C,GapCritical-Strict,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
