run_slot,triad_id,condition_slot,phase,arm,training_seed,split,row_count,auroc,auprc,auroc_raw,auprc_raw,brier,log_loss,ece,ece_bins
RUN_221,TRIAD_074,B06,B,R1,1385197443,val_op,120000,0.98653148425,0.945938314077808,0.98653948225,0.9459461039626818,0.0395854262878562,0.1438450242767259,0.0541139722455051,15
RUN_222,TRIAD_074,B06,B,R2,1385197443,val_cal,120000,0.98632026225,0.9462701373244128,0.98632955175,0.946279129785011,0.04002200048088,0.1439545245800858,0.0535741791835558,15
RUN_222,TRIAD_074,B06,B,R2,1385197443,val_op,120000,0.986732905,0.9466536585058648,0.9867442355,0.9466618161057826,0.0394613127522023,0.1430294088425192,0.0533420461743211,15
RUN_223,TRIAD_075,B06,B,T,1343723075,val_cal,120000,0.986478027,0.94793299884197,0.9864838625,0.9479402033823696,0.0395665399897426,0.1427335228118952,0.0530043703247667,15
RUN_223,TRIAD_075,B06,B,T,1343723075,val_op,120000,0.98699689075,0.9475331111204452,0.98701545875,0.947540936684632,0.0386480652040532,0.1408080521476467,0.0524257987356548,15
RUN_224,TRIAD_075,B06,B,R1,1343723075,val_cal,120000,0.98625976725,0.9463133390251776,0.98626216975,0.946314681042781,0.0410897753397211,0.1462834555193593,0.0550790388740942,15
RUN_224,TRIAD_075,B06,B,R1,1343723075,val_op,120000,0.98682799675,0.9469257576008316,0.98683098825,0.9469267160479892,0.0402092963475128,0.1442711079282557,0.0547395376252532,15
RUN_225,TRIAD_075,B06,B,R2,1343723075,val_cal,120000,0.98653303375,0.9474413912527376,0.98653272825,0.9474435149881382,0.0401787127543339,0.1438261749298346,0.0539592948034144,15
RUN_225,TRIAD_075,B06,B,R2,1343723075,val_op,120000,0.98694021925,0.9474354802585389,0.98694482025,0.9474378138825316,0.0396766405693993,0.1428765678769557,0.0536839363970988,15
RUN_226,TRIAD_076,A02,C,T,440790218,val_cal,120000,0.9863068595,0.9456857396997772,0.9863060255,0.9456906036467956,0.0401946115658995,0.1448199766586963,0.0537532714029187,15
RUN_226,TRIAD_076,A02,C,T,440790218,val_op,120000,0.98683197575,0.9471211836898838,0.98683423175,0.9471249728011244,0.0393531889173551,0.1428005044148461,0.0533439626940778,15
RUN_227,TRIAD_076,A02,C,R1,440790218,val_cal,120000,0.986029458,0.9447691389227532,0.986035268,0.9447766317554444,0.0406097766288886,0.1462708820915177,0.0546926327071228,15
RUN_227,TRIAD_076,A02,C,R1,440790218,val_op,120000,0.98659094525,0.9460480081426644,0.98659393575,0.9460533940794672,0.040108174004916,0.1450062814007651,0.0547906396083838,15
RUN_228,TRIAD_076,A02,C,R2,440790218,val_cal,120000,0.9861261755,0.9451633900655264,0.986140008,0.9451752227975124,0.040412482629508,0.1452954692118521,0.0538078881856035,15
RUN_228,TRIAD_076,A02,C,R2,440790218,val_op,120000,0.9866266785,0.9460711270716046,0.98664317725,0.9460833604387828,0.039737090824193,0.1437056353122863,0.0534727545540489,15
RUN_229,TRIAD_077,A02,C,T,1625332720,val_cal,120000,0.98641005175,0.9473500625641864,0.9864163865,0.9473531122867572,0.0406866942401145,0.1446584944557659,0.0543267906331019,15
RUN_229,TRIAD_077,A02,C,T,1625332720,val_op,120000,0.986795126,0.9475998065085436,0.98679618425,0.947600377101842,0.0401948773875129,0.1435985690928188,0.0539212993871821,15
RUN_230,TRIAD_077,A02,C,R1,1625332720,val_cal,120000,0.9859292315,0.9452287439900432,0.9859255485,0.9452335215591766,0.0408526022529525,0.1465148563712766,0.0545383556047818,15
RUN_230,TRIAD_077,A02,C,R1,1625332720,val_op,120000,0.986652286,0.9454378117542648,0.9866651405,0.945444563329231,0.0399428173396805,0.1443073949858229,0.0540815101242808,15
RUN_231,TRIAD_077,A02,C,R2,1625332720,val_cal,120000,0.98627240175,0.9468030576478266,0.98628997225,0.9468115080424738,0.040577094399461,0.1449895113283447,0.0541536290170659,15
RUN_231,TRIAD_077,A02,C,R2,1625332720,val_op,120000,0.9866375115,0.9459339976158034,0.986633728,0.9459372661406406,0.0398062270349483,0.1436411610667553,0.0535556179074158,15
RUN_232,TRIAD_078,A02,C,T,1024521099,val_cal,120000,0.9863276935,0.947126749609409,0.986333633,0.9471305677581578,0.0405742293761078,0.1448970660572346,0.0543634796020642,15
RUN_232,TRIAD_078,A02,C,T,1024521099,val_op,120000,0.9869205165000002,0.9479293137158408,0.9869255245,0.9479329643393146,0.039880757004628,0.1431274251705493,0.0540181753080686,15
RUN_233,TRIAD_078,A02,C,R1,1024521099,val_cal,120000,0.98606296625,0.9450165059860864,0.98606994975,0.9450242593341212,0.0406833331016985,0.1459420814973846,0.05435417250376,15
RUN_233,TRIAD_078,A02,C,R1,1024521099,val_op,120000,0.9867700745,0.94615514723541,0.98677306075,0.9461580178303056,0.0399914292060366,0.1439903146237171,0.0536190434086534,15
RUN_234,TRIAD_078,A02,C,R2,1024521099,val_cal,120000,0.98662283925,0.9472128107291334,0.98662188625,0.9472139455106616,0.0399665753830728,0.1440218359608416,0.0540604783848019,15
RUN_234,TRIAD_078,A02,C,R2,1024521099,val_op,120000,0.98718872,0.9484481517693312,0.98719097225,0.9484504263819366,0.0394813184982073,0.142348801768066,0.0542059095392518,15
RUN_235,TRIAD_079,A02,C,T,216172108,val_cal,120000,0.98651203075,0.9485405555518316,0.98650621425,0.9485422843060908,0.0401856867781893,0.1437354766023637,0.0541264943686976,15
RUN_235,TRIAD_079,A02,C,T,216172108,val_op,120000,0.9870029545,0.9487151160501222,0.98701613925,0.9487205938292196,0.0394540847755545,0.1422586609656949,0.053785056326534,15
RUN_236,TRIAD_079,A02,C,R1,216172108,val_cal,120000,0.98604458925,0.9450981867985616,0.98604921125,0.9451031185196316,0.0406603105492651,0.1463648614858465,0.0547432867972291,15
RUN_236,TRIAD_079,A02,C,R1,216172108,val_op,120000,0.98671773725,0.9461632710767528,0.98673148625,0.9461711153872584,0.0400116213655492,0.1446744234054708,0.0545797155382284,15
RUN_237,TRIAD_079,A02,C,R2,216172108,val_cal,120000,0.98644022775,0.9462994309125236,0.98646763425,0.9463142412196178,0.0400309625293751,0.1442455427973152,0.0536802568456125,15
RUN_237,TRIAD_079,A02,C,R2,216172108,val_op,120000,0.9870398735,0.9468076393148542,0.987030826,0.9468100797354588,0.0394874352454958,0.1430080739601176,0.0533752012061907,15
RUN_238,TRIAD_080,A02,C,T,53303004,val_cal,120000,0.98641249575,0.9479913760676146,0.9864159565,0.947993281813718,0.040555744717804,0.1448008139101317,0.0546135384890072,15
RUN_238,TRIAD_080,A02,C,T,53303004,val_op,120000,0.9866620965,0.9479907906174062,0.98666272125,0.9479913344156942,0.0399595365742739,0.143871064221783,0.054179434292202,15
RUN_239,TRIAD_080,A02,C,R1,53303004,val_cal,120000,0.98621607775,0.9467681097643168,0.98622670575,0.9467749070662588,0.0404863845346887,0.1453506974602068,0.0544927715487426,15
RUN_239,TRIAD_080,A02,C,R1,53303004,val_op,120000,0.98694410175,0.9469886808741954,0.98694603475,0.9469915108481192,0.0396207849692711,0.1434066409569149,0.0539447154729963,15
RUN_240,TRIAD_080,A02,C,R2,53303004,val_cal,120000,0.9864018,0.9475177283960788,0.9864094355,0.9475210321196694,0.0406119799645922,0.1448408056063404,0.0546333303263291,15
RUN_240,TRIAD_080,A02,C,R2,53303004,val_op,120000,0.98688337675,0.9484662934603476,0.9868870342499998,0.9484684457071,0.0399627774501724,0.1434770869976664,0.0545555265306616,15
