condition_slot,condition_id,control,analysis_set,n,mean_delta_FN,std_delta_FN,worst_delta_FN,FN_one_sided_95_upper,safety_noninferior,strict_safety_improvement,mean_delta_TN,std_delta_TN,worst_delta_TN,TN_one_sided_95_lower,confirmed_TN_improvement,FN_win_rate,TN_win_rate,median_delta_TN,median_delta_FN,mean_delta_gap_q68_q050,std_delta_gap_q68_q050,median_delta_gap_q68_q050,mean_delta_tail_gap_q90_q05,std_delta_tail_gap_q90_q05,median_delta_tail_gap_q90_q05,mean_delta_normal_q68,std_delta_normal_q68,median_delta_normal_q68,mean_delta_normal_q90,std_delta_normal_q90,median_delta_normal_q90,mean_delta_defect_q50,std_delta_defect_q50,median_delta_defect_q50,mean_delta_defect_q05,std_delta_defect_q05,median_delta_defect_q05,exploratory
A17,A17_WindowEarlyLate40_B3000,R2,no_resume,3,-0.3333333333333333,4.04145188432738,4.0,6.479966354158689,False,True,-78.66666666666667,470.4788340970647,-585.0,-871.8255078633215,False,0.6666666666666666,0.6666666666666666,4.0,-1.0,-0.0001000777449479,0.0005991703077269,-5.7641236695604725e-05,-0.0082464981415645,0.0094273188442383,-0.0129906414352911,0.0003807736795079,0.0007896581276443,-1.8087556429863955e-05,-0.0007996407681233,0.0047981839269348,-0.003458613360103,0.0002806959345599,0.0009867091259106,0.0003468502846569,-0.0090461389096878,0.0086229823843571,-0.0082512867242748,True
A18,A18_GapCritical-Global-B6000_B6000,R1,all,3,9.666666666666666,6.8068592855540455,15.0,21.142040757576105,False,False,-1058.3333333333333,1163.2370065181617,-2087.0,-3019.381629794343,False,0.0,0.3333333333333333,-1292.0,12.0,-0.0014629206956187,0.000884557961267,-0.0011312502590119,0.0094605530003738,0.0066198573874147,0.0103472642980395,0.0010931522929569,0.0007864721771186,0.0009335816420713,-0.011232348684072,0.0024473878750314,-0.0108139153637449,-0.0003697684026617,0.00016157335121,-0.0003934308317392,-0.0017717956836981,0.0076224894012192,-0.0035147127008904,True
A18,A18_GapCritical-Global-B6000_B6000,R1,same_machine,2,8.5,9.192388155425116,15.0,49.53938484538773,False,False,-941.5,1619.9816356983804,-2087.0,-8173.902360060255,False,0.0,0.5,-941.5,8.5,-0.0017983148206891,0.0009433717501023,-0.0017983148206891,0.0129698142509429,0.0037088457113968,0.0129698142509429,0.0014403776325661,0.000716717763114,0.0014403776325661,-0.0114415653442355,0.0034229789885948,-0.0114415653442355,-0.0003579371881229,0.0002266539869883,-0.0003579371881229,0.0015282489067073,0.0071318246999916,0.0015282489067073,True
A18,A18_GapCritical-Global-B6000_B6000,R1,cross_machine,1,12.0,0.0,12.0,,False,False,-1292.0,0.0,-1292.0,,False,0.0,0.0,-1292.0,12.0,-0.0007921324454778,0.0,-0.0007921324454778,0.0024420304992357,0.0,0.0024420304992357,0.0003987016137385,0.0,0.0003987016137385,-0.0108139153637449,0.0,-0.0108139153637449,-0.0003934308317392,0.0,-0.0003934308317392,-0.0083718848645092,0.0,-0.0083718848645092,True
A18,A18_GapCritical-Global-B6000_B6000,R1,no_resume,3,9.666666666666666,6.8068592855540455,15.0,21.142040757576105,False,False,-1058.3333333333333,1163.2370065181617,-2087.0,-3019.381629794343,False,0.0,0.3333333333333333,-1292.0,12.0,-0.0014629206956187,0.000884557961267,-0.0011312502590119,0.0094605530003738,0.0066198573874147,0.0103472642980395,0.0010931522929569,0.0007864721771186,0.0009335816420713,-0.011232348684072,0.0024473878750314,-0.0108139153637449,-0.0003697684026617,0.00016157335121,-0.0003934308317392,-0.0017717956836981,0.0076224894012192,-0.0035147127008904,True
A18,A18_GapCritical-Global-B6000_B6000,R2,all,3,-4.0,7.0,3.0,7.800981225929339,False,True,1028.0,362.11048037857176,610.0,417.5344313343172,False,0.6666666666666666,1.0,1228.0,-4.0,-0.0002932282877727,0.0011286080058429,-0.0001067222544668,-0.0054829906454807,0.0169958992298737,-0.0099129784503017,-0.000615353666324,0.0014500879826571,-0.0006386104478144,0.0047863498677329,0.0034674096178696,0.0061000460796581,-0.0009085819540967,0.0003617299265459,-0.0007453327022812,-0.0006966407777478,0.0135531991081311,-0.0038129323706436,True
A18,A18_GapCritical-Global-B6000_B6000,R2,same_machine,2,-7.5,4.949747468305833,-4.0,14.598130301362628,False,True,1237.0,12.727922061357855,1228.0,1180.1762363679247,False,1.0,1.0,1237.0,-7.5,-0.0003864813044256,0.0015796630371747,-0.0003864813044256,-0.0032679967430702,0.0234154648328354,-0.0032679967430702,-0.0006037252755788,0.0020505362708485,-0.0006037252755788,0.0041295017617703,0.0046321876376448,0.0041295017617703,-0.0009902065800044,0.0004708732336738,-0.0009902065800044,0.0008615050187,0.0187832771951905,0.0008615050187,True
A18,A18_GapCritical-Global-B6000_B6000,R2,cross_machine,1,3.0,0.0,3.0,,False,False,610.0,0.0,610.0,,False,0.0,1.0,610.0,3.0,-0.0001067222544668,0.0,-0.0001067222544668,-0.0099129784503017,0.0,-0.0099129784503017,-0.0006386104478144,0.0,-0.0006386104478144,0.0061000460796581,0.0,0.0061000460796581,-0.0007453327022812,0.0,-0.0007453327022812,-0.0038129323706436,0.0,-0.0038129323706436,True
A18,A18_GapCritical-Global-B6000_B6000,R2,no_resume,3,-4.0,7.0,3.0,7.800981225929339,False,True,1028.0,362.11048037857176,610.0,417.5344313343172,False,0.6666666666666666,1.0,1228.0,-4.0,-0.0002932282877727,0.0011286080058429,-0.0001067222544668,-0.0054829906454807,0.0169958992298737,-0.0099129784503017,-0.000615353666324,0.0014500879826571,-0.0006386104478144,0.0047863498677329,0.0034674096178696,0.0061000460796581,-0.0009085819540967,0.0003617299265459,-0.0007453327022812,-0.0006966407777478,0.0135531991081311,-0.0038129323706436,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R1,all,3,15.666666666666666,6.429100507328636,23.0,26.50519443618067,False,False,-1682.3333333333333,1127.514671005807,-2963.0,-3583.1589711189654,False,0.0,0.0,-1245.0,13.0,-0.0009807763742694,0.0008945106026909,-0.0009380449118825,0.0032805733041066,0.0181424575959085,-0.0002626625467226,0.0018003529485837,0.0005030731930903,0.001652847291825,-0.0029896101364491,0.0094647268056869,0.0024562356442506,0.0008195765743144,0.0004171485955608,0.0007148023799424,0.0002909631676574,0.0098381920776839,0.0022307855564782,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R1,same_machine,1,23.0,0.0,23.0,,False,False,-2963.0,0.0,-2963.0,,False,0.0,0.0,-2963.0,23.0,-0.0009380449118825,0.0,-0.0009380449118825,0.0229332671870353,0.0,0.0229332671870353,0.001652847291825,0.0,0.001652847291825,-0.013918514156799,0.0,-0.013918514156799,0.0007148023799424,0.0,0.0007148023799424,0.0090147530302363,0.0,0.0090147530302363,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R1,cross_machine,2,12.0,1.4142135623730951,13.0,18.31375151467504,False,False,-1042.0,287.0853531617383,-1245.0,-2323.6915574790323,False,0.0,0.0,-1042.0,12.0,-0.0010021421054628,0.0012639459916612,-0.0010021421054628,-0.0065457736373577,0.0088856609182729,-0.0065457736373577,0.0018741057769631,0.0006881339964341,0.0018741057769631,0.0024748418737257,2.6313182068306863e-05,0.0024748418737257,0.0008719636715003,0.000575811995227,0.0008719636715003,-0.0040709317636319,0.0089119741003412,-0.0040709317636319,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R1,no_resume,3,15.666666666666666,6.429100507328636,23.0,26.50519443618067,False,False,-1682.3333333333333,1127.514671005807,-2963.0,-3583.1589711189654,False,0.0,0.0,-1245.0,13.0,-0.0009807763742694,0.0008945106026909,-0.0009380449118825,0.0032805733041066,0.0181424575959085,-0.0002626625467226,0.0018003529485837,0.0005030731930903,0.001652847291825,-0.0029896101364491,0.0094647268056869,0.0024562356442506,0.0008195765743144,0.0004171485955608,0.0007148023799424,0.0002909631676574,0.0098381920776839,0.0022307855564782,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R2,all,3,3.333333333333333,4.932882862316247,9.0,11.649455911605136,False,False,-138.66666666666666,1597.4887584372334,-1885.0,-2831.800216231089,False,0.0,0.6666666666666666,220.0,1.0,0.0004452972532422,4.389926697422701e-05,0.0004208140575162,-0.000272226677449,0.0193643536912674,-0.0106682349337123,-0.0002835452198724,0.0007487005418175,-6.221056044443396e-05,0.0032884093453666,0.0072971498755541,0.0052930099564069,0.0001617520333697,0.000706194412731,0.0003586034970718,0.0030161826679175,0.0124074347377101,-0.0028445863041094,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R2,same_machine,2,4.5,6.363961030678928,9.0,32.91188181603766,False,False,-318.0,2216.07265223864,-1885.0,-10211.64862349578,False,0.0,0.5,-318.0,4.5,0.0004583960763553,5.314900074366295e-05,0.0004583960763553,0.0049257774506826,0.0242454306265029,0.0049257774506826,-0.0005900854031033,0.0007465277617238,-0.0005900854031033,0.0022861090398464,0.010023430410689,0.0022861090398464,-0.000131689326748,0.0006933787609802,-0.000131689326748,0.007211886490529,0.0142220002158139,0.007211886490529,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R2,cross_machine,1,1.0,0.0,1.0,,False,False,220.0,0.0,220.0,,False,0.0,1.0,220.0,1.0,0.0004190996070159,0.0,0.0004190996070159,-0.0106682349337123,0.0,-0.0106682349337123,0.0003295351465892,0.0,0.0003295351465892,0.0052930099564069,0.0,0.0052930099564069,0.0007486347536052,0.0,0.0007486347536052,-0.0053752249773055,0.0,-0.0053752249773055,True
A19,A19_GapCritical-Strict-TimeMatched_B3000,R2,no_resume,3,3.333333333333333,4.932882862316247,9.0,11.649455911605136,False,False,-138.66666666666666,1597.4887584372334,-1885.0,-2831.800216231089,False,0.0,0.6666666666666666,220.0,1.0,0.0004452972532422,4.389926697422701e-05,0.0004208140575162,-0.000272226677449,0.0193643536912674,-0.0106682349337123,-0.0002835452198724,0.0007487005418175,-6.221056044443396e-05,0.0032884093453666,0.0072971498755541,0.0052930099564069,0.0001617520333697,0.000706194412731,0.0003586034970718,0.0030161826679175,0.0124074347377101,-0.0028445863041094,True
B01,B01_LowConfidence-Defect_B3000,R1,all,3,9.0,6.244997998398398,14.0,19.528157733580827,False,False,-263.0,803.2857523945013,-969.0,-1617.2228690091476,False,0.0,0.3333333333333333,-431.0,11.0,-0.0007953447778062,0.0006273465980425,-0.0010735770136038,-0.0098163882402959,0.0034637021634351,-0.0101421069752911,0.0007275308267229,0.0012011580250507,0.0010909916059629,-0.0038716530755456,0.0008115943723507,-0.0043116091822195,-6.781395108338788e-05,0.0005846329797273,1.741459235904408e-05,-0.0136880413158415,0.0042212029021096,-0.0144537161575106,True
B01,B01_LowConfidence-Defect_B3000,R1,same_machine,3,9.0,6.244997998398398,14.0,19.528157733580827,False,False,-263.0,803.2857523945013,-969.0,-1617.2228690091476,False,0.0,0.3333333333333333,-431.0,11.0,-0.0007953447778062,0.0006273465980425,-0.0010735770136038,-0.0098163882402959,0.0034637021634351,-0.0101421069752911,0.0007275308267229,0.0012011580250507,0.0010909916059629,-0.0038716530755456,0.0008115943723507,-0.0043116091822195,-6.781395108338788e-05,0.0005846329797273,1.741459235904408e-05,-0.0136880413158415,0.0042212029021096,-0.0144537161575106,True
B01,B01_LowConfidence-Defect_B3000,R1,no_resume,3,9.0,6.244997998398398,14.0,19.528157733580827,False,False,-263.0,803.2857523945013,-969.0,-1617.2228690091476,False,0.0,0.3333333333333333,-431.0,11.0,-0.0007953447778062,0.0006273465980425,-0.0010735770136038,-0.0098163882402959,0.0034637021634351,-0.0101421069752911,0.0007275308267229,0.0012011580250507,0.0010909916059629,-0.0038716530755456,0.0008115943723507,-0.0043116091822195,-6.781395108338788e-05,0.0005846329797273,1.741459235904408e-05,-0.0136880413158415,0.0042212029021096,-0.0144537161575106,True
B01,B01_LowConfidence-Defect_B3000,R2,all,3,9.0,18.083141320025124,26.0,39.48554446049194,False,False,83.0,1828.1753198202848,-1502.0,-2999.037518129506,False,0.3333333333333333,0.3333333333333333,-332.0,11.0,-0.0004143074726181,0.0006915998476015,-0.0001842027373009,-0.0001677728259822,0.0041284551558837,-0.0022302407219828,0.000520555131363,0.0010733464718701,0.0005852506769272,-0.0019583009203161,0.0076868852852422,-0.0039642364467391,0.0001062476587448,0.0011022899578101,-0.0004507674148103,-0.0021260737462983,0.0075581000221215,0.0006212955515007,True
B01,B01_LowConfidence-Defect_B3000,R2,same_machine,3,9.0,18.083141320025124,26.0,39.48554446049194,False,False,83.0,1828.1753198202848,-1502.0,-2999.037518129506,False,0.3333333333333333,0.3333333333333333,-332.0,11.0,-0.0004143074726181,0.0006915998476015,-0.0001842027373009,-0.0001677728259822,0.0041284551558837,-0.0022302407219828,0.000520555131363,0.0010733464718701,0.0005852506769272,-0.0019583009203161,0.0076868852852422,-0.0039642364467391,0.0001062476587448,0.0011022899578101,-0.0004507674148103,-0.0021260737462983,0.0075581000221215,0.0006212955515007,True
B01,B01_LowConfidence-Defect_B3000,R2,no_resume,3,9.0,18.083141320025124,26.0,39.48554446049194,False,False,83.0,1828.1753198202848,-1502.0,-2999.037518129506,False,0.3333333333333333,0.3333333333333333,-332.0,11.0,-0.0004143074726181,0.0006915998476015,-0.0001842027373009,-0.0001677728259822,0.0041284551558837,-0.0022302407219828,0.000520555131363,0.0010733464718701,0.0005852506769272,-0.0019583009203161,0.0076868852852422,-0.0039642364467391,0.0001062476587448,0.0011022899578101,-0.0004507674148103,-0.0021260737462983,0.0075581000221215,0.0006212955515007,True
B02,B02_Persistent-FN_B3000,R1,all,3,-0.3333333333333333,5.773502691896258,3.0,9.399951934512416,False,True,-75.66666666666667,746.4009199708514,-800.0,-1333.9899871798673,False,0.3333333333333333,0.3333333333333333,-118.0,3.0,0.0011296170308434,0.0013931351080396,0.0004186010711733,0.0067069028921513,0.0052376881671756,0.0042525137777648,-0.0009148172997599,0.0014284533921572,-0.0005263467671624,-0.0072443886802979,0.006901437150293,-0.0082212717135503,0.0002147997310835,0.0003118297591206,0.0002374682084684,-0.0005374857881465,0.0076602251915893,0.0032405389654206,True
B02,B02_Persistent-FN_B3000,R1,cross_machine,3,-0.3333333333333333,5.773502691896258,3.0,9.399951934512416,False,True,-75.66666666666667,746.4009199708514,-800.0,-1333.9899871798673,False,0.3333333333333333,0.3333333333333333,-118.0,3.0,0.0011296170308434,0.0013931351080396,0.0004186010711733,0.0067069028921513,0.0052376881671756,0.0042525137777648,-0.0009148172997599,0.0014284533921572,-0.0005263467671624,-0.0072443886802979,0.006901437150293,-0.0082212717135503,0.0002147997310835,0.0003118297591206,0.0002374682084684,-0.0005374857881465,0.0076602251915893,0.0032405389654206,True
B02,B02_Persistent-FN_B3000,R1,no_resume,3,-0.3333333333333333,5.773502691896258,3.0,9.399951934512416,False,True,-75.66666666666667,746.4009199708514,-800.0,-1333.9899871798673,False,0.3333333333333333,0.3333333333333333,-118.0,3.0,0.0011296170308434,0.0013931351080396,0.0004186010711733,0.0067069028921513,0.0052376881671756,0.0042525137777648,-0.0009148172997599,0.0014284533921572,-0.0005263467671624,-0.0072443886802979,0.006901437150293,-0.0082212717135503,0.0002147997310835,0.0003118297591206,0.0002374682084684,-0.0005374857881465,0.0076602251915893,0.0032405389654206,True
B02,B02_Persistent-FN_B3000,R2,all,3,-8.333333333333334,10.408329997330664,0.0,9.213596222634711,False,True,1030.0,1922.1209639354129,-277.0,-2210.416201338144,False,0.6666666666666666,0.6666666666666666,130.0,-5.0,0.0007518255578196,0.0008522750258735,0.000670890271432,0.0016578100515993,0.0081062239452829,0.0061350037313198,-0.0008328161053727,0.0006205431690532,-0.0007919473762597,-0.0063443218238253,0.0098326029621802,-0.0024099719849328,-8.099054755306145e-05,0.0002324591999941,-0.0001210571048276,-0.0046865117722259,0.0079743329337569,-0.0067876752519038,True
B02,B02_Persistent-FN_B3000,R2,cross_machine,3,-8.333333333333334,10.408329997330664,0.0,9.213596222634711,False,True,1030.0,1922.1209639354129,-277.0,-2210.416201338144,False,0.6666666666666666,0.6666666666666666,130.0,-5.0,0.0007518255578196,0.0008522750258735,0.000670890271432,0.0016578100515993,0.0081062239452829,0.0061350037313198,-0.0008328161053727,0.0006205431690532,-0.0007919473762597,-0.0063443218238253,0.0098326029621802,-0.0024099719849328,-8.099054755306145e-05,0.0002324591999941,-0.0001210571048276,-0.0046865117722259,0.0079743329337569,-0.0067876752519038,True
B02,B02_Persistent-FN_B3000,R2,no_resume,3,-8.333333333333334,10.408329997330664,0.0,9.213596222634711,False,True,1030.0,1922.1209639354129,-277.0,-2210.416201338144,False,0.6666666666666666,0.6666666666666666,130.0,-5.0,0.0007518255578196,0.0008522750258735,0.000670890271432,0.0016578100515993,0.0081062239452829,0.0061350037313198,-0.0008328161053727,0.0006205431690532,-0.0007919473762597,-0.0063443218238253,0.0098326029621802,-0.0024099719849328,-8.099054755306145e-05,0.0002324591999941,-0.0001210571048276,-0.0046865117722259,0.0079743329337569,-0.0067876752519038,True
B03,B03_GapGuard-Raw_B3000,R1,all,3,9.666666666666666,18.87679351302369,26.0,41.49019321708628,False,False,-2272.0,2563.032578801916,-4792.0,-6592.899906269524,False,0.3333333333333333,0.3333333333333333,-2356.0,14.0,-0.0002150815887522,0.0004807148161635,-0.0004128959714022,0.0041189596481956,0.0040384245449752,0.0023323501704308,-9.660149463391655e-05,0.0003597950400072,7.358710777349148e-05,-0.002018226179443,0.0007771601750647,-0.0020799339736181,-0.0003116830833861,0.0001622192871918,-0.0002663702711099,0.0021007334687525,0.0047814776259972,0.0002524161968127,True
B03,B03_GapGuard-Raw_B3000,R1,cross_machine,3,9.666666666666666,18.87679351302369,26.0,41.49019321708628,False,False,-2272.0,2563.032578801916,-4792.0,-6592.899906269524,False,0.3333333333333333,0.3333333333333333,-2356.0,14.0,-0.0002150815887522,0.0004807148161635,-0.0004128959714022,0.0041189596481956,0.0040384245449752,0.0023323501704308,-9.660149463391655e-05,0.0003597950400072,7.358710777349148e-05,-0.002018226179443,0.0007771601750647,-0.0020799339736181,-0.0003116830833861,0.0001622192871918,-0.0002663702711099,0.0021007334687525,0.0047814776259972,0.0002524161968127,True
B03,B03_GapGuard-Raw_B3000,R1,no_resume,3,9.666666666666666,18.87679351302369,26.0,41.49019321708628,False,False,-2272.0,2563.032578801916,-4792.0,-6592.899906269524,False,0.3333333333333333,0.3333333333333333,-2356.0,14.0,-0.0002150815887522,0.0004807148161635,-0.0004128959714022,0.0041189596481956,0.0040384245449752,0.0023323501704308,-9.660149463391655e-05,0.0003597950400072,7.358710777349148e-05,-0.002018226179443,0.0007771601750647,-0.0020799339736181,-0.0003116830833861,0.0001622192871918,-0.0002663702711099,0.0021007334687525,0.0047814776259972,0.0002524161968127,True
B03,B03_GapGuard-Raw_B3000,R2,all,3,5.666666666666667,11.547005383792516,19.0,25.133237202358163,False,False,-1780.3333333333333,1131.5199217571617,-3085.0,-3687.9112409649474,False,0.6666666666666666,0.0,-1189.0,-1.0,0.0004675132759435,0.0005153944492194,0.0001773645653303,0.0098526442464665,0.0047571515793529,0.0077293654006234,-0.000681261096264,0.0011464335873701,-0.000318627827209,-0.0020969898017432,0.0060006700445903,-0.0040889162453496,-0.0002137478203205,0.0006556014351925,-0.0001412632618786,0.0077556544447232,0.0107431192146646,0.0036404491552736,True
B03,B03_GapGuard-Raw_B3000,R2,cross_machine,3,5.666666666666667,11.547005383792516,19.0,25.133237202358163,False,False,-1780.3333333333333,1131.5199217571617,-3085.0,-3687.9112409649474,False,0.6666666666666666,0.0,-1189.0,-1.0,0.0004675132759435,0.0005153944492194,0.0001773645653303,0.0098526442464665,0.0047571515793529,0.0077293654006234,-0.000681261096264,0.0011464335873701,-0.000318627827209,-0.0020969898017432,0.0060006700445903,-0.0040889162453496,-0.0002137478203205,0.0006556014351925,-0.0001412632618786,0.0077556544447232,0.0107431192146646,0.0036404491552736,True
B03,B03_GapGuard-Raw_B3000,R2,no_resume,3,5.666666666666667,11.547005383792516,19.0,25.133237202358163,False,False,-1780.3333333333333,1131.5199217571617,-3085.0,-3687.9112409649474,False,0.6666666666666666,0.0,-1189.0,-1.0,0.0004675132759435,0.0005153944492194,0.0001773645653303,0.0098526442464665,0.0047571515793529,0.0077293654006234,-0.000681261096264,0.0011464335873701,-0.000318627827209,-0.0020969898017432,0.0060006700445903,-0.0040889162453496,-0.0002137478203205,0.0006556014351925,-0.0001412632618786,0.0077556544447232,0.0107431192146646,0.0036404491552736,True
B04,B04_GapGuard-Raw_B3000,R1,all,3,-1.3333333333333333,16.289055630494158,10.0,26.127643764320972,False,True,175.33333333333334,3129.109990609684,-1684.0,-5099.890702817067,False,0.3333333333333333,0.3333333333333333,-1578.0,6.0,-0.000381507027599,0.0007598022426075,-0.0005989473233174,-0.0102562748904648,0.0076679510158184,-0.0130825946327809,3.946873773280277e-05,0.0011605009164423,0.0002557871887296,0.0057832739527926,0.0059899425132373,0.006325546207921,-0.0003420382898662,0.0004091842212924,-0.0003431601345877,-0.0044730009376722,0.0109459995827252,-0.0015989522305739,True
B04,B04_GapGuard-Raw_B3000,R1,cross_machine,3,-1.3333333333333333,16.289055630494158,10.0,26.127643764320972,False,True,175.33333333333334,3129.109990609684,-1684.0,-5099.890702817067,False,0.3333333333333333,0.3333333333333333,-1578.0,6.0,-0.000381507027599,0.0007598022426075,-0.0005989473233174,-0.0102562748904648,0.0076679510158184,-0.0130825946327809,3.946873773280277e-05,0.0011605009164423,0.0002557871887296,0.0057832739527926,0.0059899425132373,0.006325546207921,-0.0003420382898662,0.0004091842212924,-0.0003431601345877,-0.0044730009376722,0.0109459995827252,-0.0015989522305739,True
B04,B04_GapGuard-Raw_B3000,R1,no_resume,3,-1.3333333333333333,16.289055630494158,10.0,26.127643764320972,False,True,175.33333333333334,3129.109990609684,-1684.0,-5099.890702817067,False,0.3333333333333333,0.3333333333333333,-1578.0,6.0,-0.000381507027599,0.0007598022426075,-0.0005989473233174,-0.0102562748904648,0.0076679510158184,-0.0130825946327809,3.946873773280277e-05,0.0011605009164423,0.0002557871887296,0.0057832739527926,0.0059899425132373,0.006325546207921,-0.0003420382898662,0.0004091842212924,-0.0003431601345877,-0.0044730009376722,0.0109459995827252,-0.0015989522305739,True
B04,B04_GapGuard-Raw_B3000,R2,all,3,-2.6666666666666665,15.37313674346694,15.0,23.25020448951874,False,True,641.3333333333334,2579.346105766602,-2249.0,-3707.068805141755,False,0.6666666666666666,0.6666666666666666,1464.0,-10.0,-0.0006780269450505,0.0004083216150797,-0.0004690694175777,0.0016475346298447,0.009978830377061,0.0016464522220848,0.0004131509497192,0.0002907593134362,0.0004753209566658,0.002568043091149,0.0137715595875616,0.0066376902156566,-0.0002648759953313,0.000285505987006,-0.0003727343692534,0.0042155777209938,0.0147419724006412,0.0055154035739228,True
B04,B04_GapGuard-Raw_B3000,R2,cross_machine,3,-2.6666666666666665,15.37313674346694,15.0,23.25020448951874,False,True,641.3333333333334,2579.346105766602,-2249.0,-3707.068805141755,False,0.6666666666666666,0.6666666666666666,1464.0,-10.0,-0.0006780269450505,0.0004083216150797,-0.0004690694175777,0.0016475346298447,0.009978830377061,0.0016464522220848,0.0004131509497192,0.0002907593134362,0.0004753209566658,0.002568043091149,0.0137715595875616,0.0066376902156566,-0.0002648759953313,0.000285505987006,-0.0003727343692534,0.0042155777209938,0.0147419724006412,0.0055154035739228,True
B04,B04_GapGuard-Raw_B3000,R2,no_resume,3,-2.6666666666666665,15.37313674346694,15.0,23.25020448951874,False,True,641.3333333333334,2579.346105766602,-2249.0,-3707.068805141755,False,0.6666666666666666,0.6666666666666666,1464.0,-10.0,-0.0006780269450505,0.0004083216150797,-0.0004690694175777,0.0016475346298447,0.009978830377061,0.0016464522220848,0.0004131509497192,0.0002907593134362,0.0004753209566658,0.002568043091149,0.0137715595875616,0.0066376902156566,-0.0002648759953313,0.000285505987006,-0.0003727343692534,0.0042155777209938,0.0147419724006412,0.0055154035739228,True
B05,B05_GapGuard-Raw_B3000,R1,all,3,-1.3333333333333333,7.637626158259734,7.0,11.542592795850943,False,True,709.3333333333334,1698.2268203433052,-755.0,-2153.629927272527,False,0.6666666666666666,0.6666666666666666,312.0,-3.0,0.0009151937251644,0.0013666113856838,0.0011297840148229,0.004027487218488,0.0080910051127079,0.0048892577349892,-0.0007799971895278,0.0012391152179667,-0.0003400658671502,-0.0019651560255308,0.0049930018719452,-0.0044945932418473,0.0001351965356366,0.0005931807661246,-1.7237167695638433e-05,0.0020623311929572,0.0101690521364215,0.0071585202101297,True
B05,B05_GapGuard-Raw_B3000,R1,cross_machine,3,-1.3333333333333333,7.637626158259734,7.0,11.542592795850943,False,True,709.3333333333334,1698.2268203433052,-755.0,-2153.629927272527,False,0.6666666666666666,0.6666666666666666,312.0,-3.0,0.0009151937251644,0.0013666113856838,0.0011297840148229,0.004027487218488,0.0080910051127079,0.0048892577349892,-0.0007799971895278,0.0012391152179667,-0.0003400658671502,-0.0019651560255308,0.0049930018719452,-0.0044945932418473,0.0001351965356366,0.0005931807661246,-1.7237167695638433e-05,0.0020623311929572,0.0101690521364215,0.0071585202101297,True
B05,B05_GapGuard-Raw_B3000,R1,no_resume,3,-1.3333333333333333,7.637626158259734,7.0,11.542592795850943,False,True,709.3333333333334,1698.2268203433052,-755.0,-2153.629927272527,False,0.6666666666666666,0.6666666666666666,312.0,-3.0,0.0009151937251644,0.0013666113856838,0.0011297840148229,0.004027487218488,0.0080910051127079,0.0048892577349892,-0.0007799971895278,0.0012391152179667,-0.0003400658671502,-0.0019651560255308,0.0049930018719452,-0.0044945932418473,0.0001351965356366,0.0005931807661246,-1.7237167695638433e-05,0.0020623311929572,0.0101690521364215,0.0071585202101297,True
B05,B05_GapGuard-Raw_B3000,R2,all,3,-5.333333333333333,10.11599393699568,1.0,11.720760171252527,False,True,1915.6666666666667,1219.870621555144,524.0,-140.85766233833442,False,0.3333333333333333,1.0,2423.0,0.0,-0.000619530325903,0.0009742651028742,-0.0011558639183177,-0.0067415142496491,0.012289010940093,-0.0069278641322574,0.000537170881989,0.0007578910489961,0.0007282480568976,-0.000458467209538,0.0042534608836961,-0.0021835437140693,-8.235944391388195e-05,0.0003557597552367,2.5373660858973857e-05,-0.0071999814591871,0.0135976928294127,-0.0025413299347388,True
B05,B05_GapGuard-Raw_B3000,R2,cross_machine,3,-5.333333333333333,10.11599393699568,1.0,11.720760171252527,False,True,1915.6666666666667,1219.870621555144,524.0,-140.85766233833442,False,0.3333333333333333,1.0,2423.0,0.0,-0.000619530325903,0.0009742651028742,-0.0011558639183177,-0.0067415142496491,0.012289010940093,-0.0069278641322574,0.000537170881989,0.0007578910489961,0.0007282480568976,-0.000458467209538,0.0042534608836961,-0.0021835437140693,-8.235944391388195e-05,0.0003557597552367,2.5373660858973857e-05,-0.0071999814591871,0.0135976928294127,-0.0025413299347388,True
B05,B05_GapGuard-Raw_B3000,R2,no_resume,3,-5.333333333333333,10.11599393699568,1.0,11.720760171252527,False,True,1915.6666666666667,1219.870621555144,524.0,-140.85766233833442,False,0.3333333333333333,1.0,2423.0,0.0,-0.000619530325903,0.0009742651028742,-0.0011558639183177,-0.0067415142496491,0.012289010940093,-0.0069278641322574,0.000537170881989,0.0007578910489961,0.0007282480568976,-0.000458467209538,0.0042534608836961,-0.0021835437140693,-8.235944391388195e-05,0.0003557597552367,2.5373660858973857e-05,-0.0071999814591871,0.0135976928294127,-0.0025413299347388,True
