threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.998947,0.761667,0.761667,0.058333,0.941667,457,143,7,113
0.998926,0.761667,0.761667,0.058333,0.941667,457,143,7,113
0.998847,0.763333,0.763333,0.058333,0.941667,458,142,7,113
0.998818,0.765,0.765,0.058333,0.941667,459,141,7,113
0.998797,0.766667,0.766667,0.058333,0.941667,460,140,7,113
0.998771,0.768333,0.768333,0.058333,0.941667,461,139,7,113
0.998759,0.768333,0.768333,0.066667,0.933333,461,139,8,112
0.998716,0.77,0.77,0.066667,0.933333,462,138,8,112
0.998657,0.773333,0.773333,0.066667,0.933333,464,136,8,112
0.998592,0.773333,0.773333,0.066667,0.933333,464,136,8,112
0.998589,0.776667,0.776667,0.066667,0.933333,466,134,8,112
0.998567,0.776667,0.776667,0.066667,0.933333,466,134,8,112
0.99856,0.778333,0.778333,0.066667,0.933333,467,133,8,112
0.998548,0.781667,0.781667,0.066667,0.933333,469,131,8,112
0.998467,0.783333,0.783333,0.066667,0.933333,470,130,8,112
0.998464,0.785,0.785,0.066667,0.933333,471,129,8,112
0.998454,0.786667,0.786667,0.066667,0.933333,472,128,8,112
0.998437,0.786667,0.786667,0.066667,0.933333,472,128,8,112
0.998383,0.788333,0.788333,0.066667,0.933333,473,127,8,112
0.998262,0.79,0.79,0.066667,0.933333,474,126,8,112
0.998248,0.79,0.79,0.075,0.925,474,126,9,111
0.998094,0.79,0.79,0.083333,0.916667,474,126,10,110
0.998092,0.791667,0.791667,0.083333,0.916667,475,125,10,110
0.998032,0.793333,0.793333,0.083333,0.916667,476,124,10,110
