threshold,precision,recall,f1,tp,fn,fp,tn
0.999687,0.985882,0.698333,0.817561,419,181,6,114
0.999654,0.985882,0.698333,0.817561,419,181,6,114
0.999637,0.985948,0.701667,0.819864,421,179,6,114
0.999636,0.985948,0.701667,0.819864,421,179,6,114
0.999612,0.985981,0.703333,0.821012,422,178,6,114
0.999597,0.986014,0.705,0.822157,423,177,6,114
0.999558,0.986079,0.708333,0.824442,425,175,6,114
0.999545,0.986111,0.71,0.825581,426,174,6,114
0.999516,0.986143,0.711667,0.826718,427,173,6,114
0.999511,0.986175,0.713333,0.827853,428,172,6,114
0.999502,0.986207,0.715,0.828986,429,171,6,114
0.999498,0.986207,0.715,0.828986,429,171,6,114
0.99949,0.986239,0.716667,0.830116,430,170,6,114
0.999486,0.98627,0.718333,0.831244,431,169,6,114
0.999462,0.986301,0.72,0.83237,432,168,6,114
0.999443,0.986333,0.721667,0.833494,433,167,6,114
0.999441,0.986364,0.723333,0.834615,434,166,6,114
0.999435,0.986395,0.725,0.835735,435,165,6,114
0.999405,0.986425,0.726667,0.836852,436,164,6,114
0.999385,0.986456,0.728333,0.837967,437,163,6,114
0.999345,0.986486,0.73,0.83908,438,162,6,114
0.99934,0.986517,0.731667,0.840191,439,161,6,114
0.99933,0.986547,0.733333,0.8413,440,160,6,114
0.999329,0.98434,0.733333,0.840497,440,160,7,113
0.999284,0.98441,0.736667,0.842707,442,158,7,113
0.999262,0.984444,0.738333,0.84381,443,157,7,113
0.999233,0.984479,0.74,0.84491,444,156,7,113
0.99923,0.984479,0.74,0.84491,444,156,7,113
0.999224,0.984547,0.743333,0.847104,446,154,7,113
0.99921,0.984581,0.745,0.848197,447,153,7,113
0.99917,0.984615,0.746667,0.849289,448,152,7,113
0.999166,0.984649,0.748333,0.850379,449,151,7,113
0.999119,0.984683,0.75,0.851466,450,150,7,113
0.999094,0.984716,0.751667,0.852552,451,149,7,113
0.999091,0.984749,0.753333,0.853636,452,148,7,113
0.999062,0.984783,0.755,0.854717,453,147,7,113
0.999062,0.984816,0.756667,0.855796,454,146,7,113
0.999019,0.984816,0.756667,0.855796,454,146,7,113
0.999001,0.984881,0.76,0.857949,456,144,7,113
0.998947,0.984914,0.761667,0.859023,457,143,7,113
0.998926,0.984914,0.761667,0.859023,457,143,7,113
0.998847,0.984946,0.763333,0.860094,458,142,7,113
0.998818,0.984979,0.765,0.861163,459,141,7,113
0.998797,0.985011,0.766667,0.862231,460,140,7,113
0.998771,0.985043,0.768333,0.863296,461,139,7,113
0.998759,0.982942,0.768333,0.862488,461,139,8,112
0.998716,0.982979,0.77,0.863551,462,138,8,112
0.998657,0.983051,0.773333,0.865672,464,136,8,112
0.998592,0.983051,0.773333,0.865672,464,136,8,112
0.998589,0.983122,0.776667,0.867784,466,134,8,112
0.998567,0.983122,0.776667,0.867784,466,134,8,112
0.99856,0.983158,0.778333,0.868837,467,133,8,112
0.998548,0.983229,0.781667,0.870938,469,131,8,112
0.998467,0.983264,0.783333,0.871985,470,130,8,112
0.998464,0.983299,0.785,0.873031,471,129,8,112
0.998454,0.983333,0.786667,0.874074,472,128,8,112
0.998437,0.983333,0.786667,0.874074,472,128,8,112
0.998383,0.983368,0.788333,0.875116,473,127,8,112
0.998262,0.983402,0.79,0.876155,474,126,8,112
0.998248,0.981366,0.79,0.875346,474,126,9,111
0.998094,0.979339,0.79,0.874539,474,126,10,110
0.998092,0.979381,0.791667,0.875576,475,125,10,110
0.998032,0.979424,0.793333,0.876611,476,124,10,110
0.998,0.979508,0.796667,0.878676,478,122,10,110
0.997947,0.97955,0.798333,0.879706,479,121,10,110
0.997863,0.979592,0.8,0.880734,480,120,10,110
0.99785,0.979633,0.801667,0.88176,481,119,10,110
0.99781,0.979675,0.803333,0.882784,482,118,10,110
0.997754,0.979675,0.803333,0.882784,482,118,10,110
0.997721,0.977733,0.805,0.882998,483,117,11,109
0.997683,0.977778,0.806667,0.884018,484,116,11,109
0.997609,0.977778,0.806667,0.884018,484,116,11,109
0.997602,0.977823,0.808333,0.885036,485,115,11,109
0.997166,0.977867,0.81,0.886053,486,114,11,109
0.997038,0.977912,0.811667,0.887067,487,113,11,109
0.997038,0.978,0.815,0.889091,489,111,11,109
0.996966,0.978,0.815,0.889091,489,111,11,109
0.996874,0.978088,0.818333,0.891107,491,109,11,109
0.996514,0.978088,0.818333,0.891107,491,109,11,109
0.996012,0.978175,0.821667,0.893116,493,107,11,109
0.995922,0.978218,0.823333,0.894118,494,106,11,109
0.995792,0.978218,0.823333,0.894118,494,106,11,109
0.995619,0.978261,0.825,0.895118,495,105,11,109
0.995573,0.978304,0.826667,0.896116,496,104,11,109
0.995202,0.978346,0.828333,0.897112,497,103,11,109
0.994863,0.978389,0.83,0.898106,498,102,11,109
0.994795,0.976517,0.831667,0.89829,499,101,12,108
0.994761,0.974609,0.831667,0.897482,499,101,13,107
0.994506,0.974659,0.833333,0.898473,500,100,13,107
0.994474,0.974708,0.835,0.899461,501,99,13,107
0.994403,0.974757,0.836667,0.900448,502,98,13,107
0.994284,0.974806,0.838333,0.901434,503,97,13,107
0.994054,0.974806,0.838333,0.901434,503,97,13,107
0.993825,0.974903,0.841667,0.903399,505,95,13,107
0.993645,0.974952,0.843333,0.904379,506,94,13,107
0.993559,0.975,0.845,0.905357,507,93,13,107
0.993452,0.975048,0.846667,0.906334,508,92,13,107
0.993124,0.975048,0.846667,0.906334,508,92,13,107
0.992958,0.975143,0.85,0.908281,510,90,13,107
0.991807,0.975143,0.85,0.908281,510,90,13,107
0.991374,0.975238,0.853333,0.910222,512,88,13,107
0.990168,0.975238,0.853333,0.910222,512,88,13,107
0.990136,0.975332,0.856667,0.912156,514,86,13,107
0.988768,0.975332,0.856667,0.912156,514,86,13,107
0.987884,0.975379,0.858333,0.913121,515,85,13,107
0.987483,0.975425,0.86,0.914083,516,84,13,107
0.987413,0.975472,0.861667,0.915044,517,83,13,107
0.986232,0.975518,0.863333,0.916004,518,82,13,107
0.985853,0.975564,0.865,0.916961,519,81,13,107
0.98512,0.975655,0.868333,0.918871,521,79,13,107
0.984924,0.975655,0.868333,0.918871,521,79,13,107
0.9845,0.975701,0.87,0.919824,522,78,13,107
0.982959,0.975746,0.871667,0.920775,523,77,13,107
0.982387,0.975836,0.875,0.922671,525,75,13,107
0.981814,0.974026,0.875,0.921861,525,75,14,106
0.981646,0.974026,0.875,0.921861,525,75,14,106
0.98015,0.974122,0.878333,0.923751,527,73,14,106
0.979993,0.974122,0.878333,0.923751,527,73,14,106
0.979837,0.97417,0.88,0.924694,528,72,14,106
0.978438,0.974217,0.881667,0.925634,529,71,14,106
0.978334,0.974312,0.885,0.927511,531,69,14,106
0.977285,0.974359,0.886667,0.928447,532,68,14,106
0.977226,0.974359,0.886667,0.928447,532,68,14,106
0.976883,0.974453,0.89,0.930314,534,66,14,106
0.976657,0.974499,0.891667,0.931245,535,65,14,106
0.976553,0.974545,0.893333,0.932174,536,64,14,106
0.975826,0.974545,0.893333,0.932174,536,64,14,106
0.974475,0.972777,0.893333,0.931364,536,64,15,105
0.973984,0.972826,0.895,0.932292,537,63,15,105
0.973715,0.972875,0.896667,0.933218,538,62,15,105
0.970621,0.972973,0.9,0.935065,540,60,15,105
