threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.941122,0.69,0.69,0.083333,0.916667,414,186,10,110
0.940411,0.691667,0.691667,0.083333,0.916667,415,185,10,110
0.939525,0.695,0.695,0.083333,0.916667,417,183,10,110
0.939211,0.696667,0.696667,0.083333,0.916667,418,182,10,110
0.93918,0.698333,0.698333,0.083333,0.916667,419,181,10,110
0.938622,0.698333,0.698333,0.083333,0.916667,419,181,10,110
0.937126,0.701667,0.701667,0.083333,0.916667,421,179,10,110
0.936588,0.703333,0.703333,0.083333,0.916667,422,178,10,110
0.935971,0.705,0.705,0.083333,0.916667,423,177,10,110
0.933909,0.706667,0.706667,0.083333,0.916667,424,176,10,110
0.933108,0.708333,0.708333,0.083333,0.916667,425,175,10,110
0.931897,0.708333,0.708333,0.083333,0.916667,425,175,10,110
0.931491,0.71,0.71,0.083333,0.916667,426,174,10,110
0.930626,0.713333,0.713333,0.083333,0.916667,428,172,10,110
