threshold,precision,recall,f1,tp,fn,fp,tn
0.971831,0.977273,0.573333,0.722689,344,256,8,112
0.971783,0.977337,0.575,0.724029,345,255,8,112
0.971673,0.977401,0.576667,0.725367,346,254,8,112
0.971574,0.977465,0.578333,0.726702,347,253,8,112
0.971326,0.977528,0.58,0.728033,348,252,8,112
0.971307,0.977654,0.583333,0.730689,350,250,8,112
0.970592,0.977654,0.583333,0.730689,350,250,8,112
0.970428,0.977716,0.585,0.732013,351,249,8,112
0.96949,0.977839,0.588333,0.734651,353,247,8,112
0.969414,0.977901,0.59,0.735967,354,246,8,112
0.969219,0.977901,0.59,0.735967,354,246,8,112
0.968849,0.977961,0.591667,0.737279,355,245,8,112
0.968581,0.978022,0.593333,0.738589,356,244,8,112
0.967975,0.978142,0.596667,0.741201,358,242,8,112
0.967711,0.978202,0.598333,0.742503,359,241,8,112
0.96699,0.978202,0.598333,0.742503,359,241,8,112
0.966974,0.97832,0.601667,0.745098,361,239,8,112
0.966702,0.978378,0.603333,0.746392,362,238,8,112
0.966602,0.978437,0.605,0.747683,363,237,8,112
0.966598,0.978437,0.605,0.747683,363,237,8,112
0.966496,0.978552,0.608333,0.750257,365,235,8,112
0.966419,0.978552,0.608333,0.750257,365,235,8,112
0.966379,0.978667,0.611667,0.752821,367,233,8,112
0.966354,0.978667,0.611667,0.752821,367,233,8,112
0.966293,0.978723,0.613333,0.754098,368,232,8,112
0.964692,0.978836,0.616667,0.756646,370,230,8,112
0.964679,0.978836,0.616667,0.756646,370,230,8,112
0.964403,0.978892,0.618333,0.757916,371,229,8,112
0.964334,0.979003,0.621667,0.760449,373,227,8,112
0.964123,0.979058,0.623333,0.761711,374,226,8,112
0.963636,0.979058,0.623333,0.761711,374,226,8,112
0.963355,0.976501,0.623333,0.760936,374,226,9,111
0.963353,0.976562,0.625,0.762195,375,225,9,111
0.963291,0.976684,0.628333,0.764706,377,223,9,111
0.962544,0.976684,0.628333,0.764706,377,223,9,111
0.962274,0.976744,0.63,0.765957,378,222,9,111
0.961694,0.976864,0.633333,0.768453,380,220,9,111
0.961235,0.976923,0.635,0.769697,381,219,9,111
0.961159,0.976923,0.635,0.769697,381,219,9,111
0.960536,0.977041,0.638333,0.772177,383,217,9,111
0.960409,0.977099,0.64,0.773414,384,216,9,111
0.959836,0.977157,0.641667,0.774648,385,215,9,111
0.959492,0.977157,0.641667,0.774648,385,215,9,111
0.959473,0.977273,0.645,0.777108,387,213,9,111
0.959388,0.977273,0.645,0.777108,387,213,9,111
0.958259,0.977387,0.648333,0.779559,389,211,9,111
0.958237,0.977444,0.65,0.780781,390,210,9,111
0.957061,0.9775,0.651667,0.782,391,209,9,111
0.957044,0.977556,0.653333,0.783217,392,208,9,111
0.955899,0.977612,0.655,0.784431,393,207,9,111
0.955116,0.977667,0.656667,0.785643,394,206,9,111
0.954398,0.977723,0.658333,0.786853,395,205,9,111
0.954361,0.977778,0.66,0.78806,396,204,9,111
0.952882,0.977833,0.661667,0.789264,397,203,9,111
0.952735,0.977833,0.661667,0.789264,397,203,9,111
0.952008,0.977887,0.663333,0.790467,398,202,9,111
0.95131,0.977995,0.666667,0.792864,400,200,9,111
0.951009,0.978049,0.668333,0.794059,401,199,9,111
0.949745,0.978049,0.668333,0.794059,401,199,9,111
0.948954,0.978102,0.67,0.795252,402,198,9,111
0.948933,0.978155,0.671667,0.796443,403,197,9,111
0.948371,0.978261,0.675,0.798817,405,195,9,111
0.947868,0.978313,0.676667,0.8,406,194,9,111
0.945867,0.978313,0.676667,0.8,406,194,9,111
0.945348,0.978365,0.678333,0.801181,407,193,9,111
0.943236,0.978469,0.681667,0.803536,409,191,9,111
0.943185,0.978469,0.681667,0.803536,409,191,9,111
0.94235,0.976134,0.681667,0.802748,409,191,10,110
0.941857,0.976247,0.685,0.805093,411,189,10,110
0.941623,0.976303,0.686667,0.806262,412,188,10,110
0.941538,0.976303,0.686667,0.806262,412,188,10,110
0.941221,0.976415,0.69,0.808594,414,186,10,110
0.941122,0.976415,0.69,0.808594,414,186,10,110
0.940411,0.976471,0.691667,0.809756,415,185,10,110
0.939525,0.976581,0.695,0.812074,417,183,10,110
0.939211,0.976636,0.696667,0.81323,418,182,10,110
0.93918,0.97669,0.698333,0.814383,419,181,10,110
0.938622,0.97669,0.698333,0.814383,419,181,10,110
0.937126,0.976798,0.701667,0.816683,421,179,10,110
0.936588,0.976852,0.703333,0.817829,422,178,10,110
0.935971,0.976905,0.705,0.818974,423,177,10,110
0.933909,0.976959,0.706667,0.820116,424,176,10,110
0.933108,0.977011,0.708333,0.821256,425,175,10,110
0.931897,0.977011,0.708333,0.821256,425,175,10,110
0.931491,0.977064,0.71,0.822394,426,174,10,110
0.930626,0.977169,0.713333,0.824663,428,172,10,110
0.930622,0.977169,0.713333,0.824663,428,172,10,110
0.930047,0.977221,0.715,0.825794,429,171,10,110
0.929533,0.977273,0.716667,0.826923,430,170,10,110
0.928716,0.975113,0.718333,0.827255,431,169,11,109
0.928595,0.975113,0.718333,0.827255,431,169,11,109
0.928496,0.975169,0.72,0.82838,432,168,11,109
0.928363,0.975225,0.721667,0.829502,433,167,11,109
0.927511,0.975281,0.723333,0.830622,434,166,11,109
0.926093,0.975336,0.725,0.83174,435,165,11,109
0.923111,0.975446,0.728333,0.833969,437,163,11,109
0.922953,0.975446,0.728333,0.833969,437,163,11,109
0.922288,0.975556,0.731667,0.83619,439,161,11,109
0.921276,0.975556,0.731667,0.83619,439,161,11,109
0.920684,0.97561,0.733333,0.837298,440,160,11,109
0.919043,0.975664,0.735,0.838403,441,159,11,109
0.918302,0.975771,0.738333,0.840607,443,157,11,109
0.918091,0.975771,0.738333,0.840607,443,157,11,109
0.917739,0.975877,0.741667,0.842803,445,155,11,109
0.917254,0.975877,0.741667,0.842803,445,155,11,109
0.916286,0.97593,0.743333,0.843898,446,154,11,109
0.9158,0.976035,0.746667,0.846081,448,152,11,109
0.914907,0.976035,0.746667,0.846081,448,152,11,109
0.913821,0.976139,0.75,0.848256,450,150,11,109
0.913669,0.97619,0.751667,0.849341,451,149,11,109
0.911002,0.97619,0.751667,0.849341,451,149,11,109
0.910126,0.976242,0.753333,0.850423,452,148,11,109
0.908968,0.976344,0.756667,0.852582,454,146,11,109
0.907783,0.976395,0.758333,0.853659,455,145,11,109
0.907402,0.976395,0.758333,0.853659,455,145,11,109
0.905408,0.976445,0.76,0.854733,456,144,11,109
0.904568,0.976546,0.763333,0.856876,458,142,11,109
0.903921,0.976596,0.765,0.857944,459,141,11,109
0.902084,0.976596,0.765,0.857944,459,141,11,109
0.901651,0.976645,0.766667,0.85901,460,140,11,109
0.898038,0.976744,0.77,0.861137,462,138,11,109
0.896858,0.976793,0.771667,0.862197,463,137,11,109
0.895687,0.976793,0.771667,0.862197,463,137,11,109
0.895654,0.976891,0.775,0.864312,465,135,11,109
0.895362,0.976891,0.775,0.864312,465,135,11,109
0.894518,0.976939,0.776667,0.865367,466,134,11,109
0.893339,0.976987,0.778333,0.866419,467,133,11,109
0.891118,0.975,0.78,0.866667,468,132,12,108
0.891089,0.975052,0.781667,0.867715,469,131,12,108
0.89085,0.975052,0.781667,0.867715,469,131,12,108
0.889931,0.975104,0.783333,0.868762,470,130,12,108
0.887439,0.975207,0.786667,0.870849,472,128,12,108
0.885281,0.975207,0.786667,0.870849,472,128,12,108
0.885222,0.975258,0.788333,0.871889,473,127,12,108
0.884454,0.975309,0.79,0.872928,474,126,12,108
0.883142,0.97541,0.793333,0.875,476,124,12,108
0.882148,0.97541,0.793333,0.875,476,124,12,108
0.881999,0.97551,0.796667,0.877064,478,122,12,108
0.880449,0.97556,0.798333,0.878093,479,121,12,108
0.879798,0.97561,0.8,0.879121,480,120,12,108
0.878852,0.97561,0.8,0.879121,480,120,12,108
0.878106,0.975659,0.801667,0.880146,481,119,12,108
0.877978,0.975758,0.805,0.882192,483,117,12,108
0.877259,0.975758,0.805,0.882192,483,117,12,108
0.876431,0.975855,0.808333,0.88423,485,115,12,108
0.873847,0.975855,0.808333,0.88423,485,115,12,108
0.871797,0.975904,0.81,0.885246,486,114,12,108
0.871462,0.974,0.811667,0.885455,487,113,13,107
0.871184,0.974052,0.813333,0.886467,488,112,13,107
0.870894,0.974104,0.815,0.887477,489,111,13,107
0.870836,0.974104,0.815,0.887477,489,111,13,107
0.869316,0.974155,0.816667,0.888486,490,110,13,107
