cycle_id,arm_id,epoch,segment_index,ratio_id,policy_id,scientific_schedule_id,target_ratio_numerator,target_ratio_denominator,target_percent,guard_fraction_numerator,guard_fraction_denominator,guard_target_percent,normal_replay_slots,defect_guard_slots,total_replay_slots,realized_ratio_of_base,configured_train_samples,cumulative_normal_exposure,cumulative_defect_exposure,cumulative_replay_exposure,schedule_id,canonical_lock_file_sha256
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,192,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,230400,0,230400,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,193,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,231600,0,231600,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,194,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,232800,0,232800,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,195,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,234000,0,234000,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,196,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,235200,0,235200,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,197,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,236400,0,236400,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,198,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,237600,0,237600,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,199,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,238800,0,238800,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_CONTINUOUS,200,4,RHO_1P0_PERCENT,CONTINUOUS,RHO_1P0_PERCENT__CONTINUOUS,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,240000,0,240000,CYCLE_2__RHO_1P0_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,1,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,1200,0,1200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,2,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,2400,0,2400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,3,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,3600,0,3600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,4,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,4800,0,4800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,5,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,6000,0,6000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,6,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,7200,0,7200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,7,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,8400,0,8400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,8,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,9600,0,9600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,9,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,10800,0,10800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,10,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,12000,0,12000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,11,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,13200,0,13200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,12,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,14400,0,14400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,13,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,15600,0,15600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,14,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,16800,0,16800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,15,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,18000,0,18000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,16,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,19200,0,19200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,17,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,20400,0,20400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,18,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,21600,0,21600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,19,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,22800,0,22800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,20,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,24000,0,24000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,21,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,25200,0,25200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,22,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,26400,0,26400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,23,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,27600,0,27600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,24,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,28800,0,28800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,25,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,30000,0,30000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,26,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,31200,0,31200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,27,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,32400,0,32400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,28,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,33600,0,33600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,29,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,34800,0,34800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,30,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,36000,0,36000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,31,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,37200,0,37200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,32,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,38400,0,38400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,33,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,39600,0,39600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,34,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,40800,0,40800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,35,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,42000,0,42000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,36,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,43200,0,43200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,37,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,44400,0,44400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,38,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,45600,0,45600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,39,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,46800,0,46800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,40,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,48000,0,48000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,41,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,49200,0,49200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,42,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,50400,0,50400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,43,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,51600,0,51600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,44,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,52800,0,52800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,45,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,54000,0,54000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,46,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,55200,0,55200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,47,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,56400,0,56400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,48,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,57600,0,57600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,49,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,58800,0,58800,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,50,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,60000,0,60000,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,51,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,61200,0,61200,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,52,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,62400,0,62400,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_1P0_SAME_PEAK_TAPER,53,1,RHO_1P0_PERCENT,SAME_PEAK_TAPER,RHO_1P0_PERCENT__SAME_PEAK_TAPER,1,100,1.0,0,1,0.0,1200,0,1200,0.01,121200,63600,0,63600,CYCLE_2__RHO_1P0_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
