epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
64,0.20784,1.38664,0.65833,0.99444,0.0037630000000000003,0.0037630000000000003,0.0037630000000000003,57.57761192321777,3759.3916692733765,32,2,64,13.771997184,13.771997184,9.411190784,0.82639,0.84097,57,0,0,0
65,0.19838,1.37557,0.66806,0.99167,0.003664,0.003664,0.003664,57.94728374481201,3817.338955640793,32,2,64,13.7887744,13.7887744,9.37163776,0.82986,0.84097,57,0,0,0
66,0.18508,1.38013,0.66806,0.99722,0.003565,0.003565,0.003565,57.791441440582275,3875.1303973197937,32,2,64,13.771997184,13.771997184,9.411059712,0.83264,0.84097,57,0,0,0
67,0.1776,1.37435,0.68194,0.99861,0.003466,0.003466,0.003466,57.84178018569946,3932.9721767902374,32,2,64,13.790871552,13.790871552,9.373997056,0.84028,0.84097,57,0,0,0
68,0.15015,1.38298,0.65,0.99722,0.0033669999999999993,0.0033669999999999993,0.0033669999999999993,58.21979522705078,3991.1909737586975,32,2,64,13.771997184,13.771997184,9.411190784,0.82361,0.84097,57,0,0,0
69,0.13992,1.38395,0.65556,0.99444,0.003268,0.003268,0.003268,57.9667854309082,4049.1577591896057,32,2,64,13.790871552,13.790871552,9.37163776,0.825,0.84097,57,0,0,0
70,0.15129,1.36963,0.675,0.99583,0.003169000000000001,0.003169000000000001,0.003169000000000001,58.08230447769165,4107.241063594818,32,2,64,13.771997184,13.771997184,9.411059712,0.83542,0.84097,57,0,0,0
71,0.14592,1.37573,0.65694,0.99583,0.0030700000000000007,0.0030700000000000007,0.0030700000000000007,58.07429099082947,4165.314354658127,32,2,64,13.790871552,13.790871552,9.373997056,0.82639,0.84097,57,0,0,0
72,0.12674,1.39119,0.67361,0.99444,0.0029710000000000006,0.0029710000000000006,0.0029710000000000006,58.002644062042236,4223.316998720169,32,2,64,13.774094336,13.774094336,9.411190784,0.83403,0.84097,57,0,0,0
73,0.13265,1.36548,0.67083,0.99722,0.002872,0.002872,0.002872,58.17790246009827,4281.494901180267,32,2,64,13.7887744,13.7887744,9.37163776,0.83403,0.84097,57,0,0,0
74,0.11741,1.36214,0.66389,0.99583,0.0027730000000000007,0.0027730000000000007,0.0027730000000000007,58.296658515930176,4339.7925527095795,32,2,64,13.771997184,13.771997184,9.411059712,0.82986,0.84097,57,0,0,0
75,0.11601,1.36702,0.6625,0.99722,0.002674,0.002674,0.002674,58.33296751976013,4398.124527215958,32,2,64,13.790871552,13.790871552,9.373997056,0.82986,0.84097,57,0,0,0
76,0.11036,1.36873,0.6625,0.99028,0.002575,0.002575,0.002575,58.08866596221924,4456.213193178177,32,2,64,13.771997184,13.771997184,9.411190784,0.82639,0.84097,57,1,0,0
77,0.09572,1.37345,0.66528,0.99306,0.002476,0.002476,0.002476,58.03903794288635,4514.253227710724,32,2,64,13.7887744,13.7887744,9.37163776,0.82917,0.84097,57,1,1,0
