threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.995724,0.478333,0.478333,0.025,0.975,287,313,3,117
0.995701,0.48,0.48,0.025,0.975,288,312,3,117
0.99568,0.48,0.48,0.025,0.975,288,312,3,117
0.995618,0.481667,0.481667,0.025,0.975,289,311,3,117
0.995598,0.483333,0.483333,0.025,0.975,290,310,3,117
0.995558,0.486667,0.486667,0.025,0.975,292,308,3,117
0.995554,0.486667,0.486667,0.025,0.975,292,308,3,117
0.995545,0.488333,0.488333,0.033333,0.966667,293,307,4,116
0.995543,0.49,0.49,0.033333,0.966667,294,306,4,116
0.995343,0.491667,0.491667,0.033333,0.966667,295,305,4,116
0.995325,0.491667,0.491667,0.033333,0.966667,295,305,4,116
0.995272,0.493333,0.493333,0.033333,0.966667,296,304,4,116
0.995167,0.495,0.495,0.033333,0.966667,297,303,4,116
0.995075,0.496667,0.496667,0.033333,0.966667,298,302,4,116
0.994949,0.5,0.5,0.033333,0.966667,300,300,4,116
0.994913,0.501667,0.501667,0.033333,0.966667,301,299,4,116
0.994893,0.501667,0.501667,0.033333,0.966667,301,299,4,116
0.994811,0.505,0.505,0.033333,0.966667,303,297,4,116
0.994793,0.505,0.505,0.033333,0.966667,303,297,4,116
0.994741,0.508333,0.508333,0.033333,0.966667,305,295,4,116
0.994605,0.508333,0.508333,0.033333,0.966667,305,295,4,116
0.99454,0.51,0.51,0.033333,0.966667,306,294,4,116
0.994511,0.513333,0.513333,0.033333,0.966667,308,292,4,116
0.994425,0.515,0.515,0.033333,0.966667,309,291,4,116
0.9944,0.515,0.515,0.033333,0.966667,309,291,4,116
0.994397,0.518333,0.518333,0.033333,0.966667,311,289,4,116
0.994394,0.52,0.52,0.033333,0.966667,312,288,4,116
0.994312,0.52,0.52,0.033333,0.966667,312,288,4,116
0.994304,0.523333,0.523333,0.033333,0.966667,314,286,4,116
0.994264,0.523333,0.523333,0.033333,0.966667,314,286,4,116
0.994181,0.525,0.525,0.033333,0.966667,315,285,4,116
0.994101,0.528333,0.528333,0.033333,0.966667,317,283,4,116
0.994062,0.528333,0.528333,0.033333,0.966667,317,283,4,116
0.994057,0.53,0.53,0.033333,0.966667,318,282,4,116
0.994048,0.533333,0.533333,0.033333,0.966667,320,280,4,116
0.994036,0.535,0.535,0.033333,0.966667,321,279,4,116
0.993891,0.535,0.535,0.033333,0.966667,321,279,4,116
0.993886,0.536667,0.536667,0.033333,0.966667,322,278,4,116
0.993805,0.538333,0.538333,0.041667,0.958333,323,277,5,115
0.993775,0.538333,0.538333,0.041667,0.958333,323,277,5,115
0.993724,0.54,0.54,0.041667,0.958333,324,276,5,115
0.993533,0.543333,0.543333,0.041667,0.958333,326,274,5,115
0.993477,0.543333,0.543333,0.041667,0.958333,326,274,5,115
0.993362,0.546667,0.546667,0.041667,0.958333,328,272,5,115
0.993307,0.546667,0.546667,0.041667,0.958333,328,272,5,115
0.993188,0.548333,0.548333,0.041667,0.958333,329,271,5,115
0.993187,0.551667,0.551667,0.041667,0.958333,331,269,5,115
0.993162,0.553333,0.553333,0.041667,0.958333,332,268,5,115
0.99313,0.553333,0.553333,0.041667,0.958333,332,268,5,115
0.992992,0.556667,0.556667,0.041667,0.958333,334,266,5,115
0.992954,0.558333,0.558333,0.041667,0.958333,335,265,5,115
0.992949,0.56,0.56,0.041667,0.958333,336,264,5,115
0.992716,0.56,0.56,0.041667,0.958333,336,264,5,115
0.992695,0.561667,0.561667,0.041667,0.958333,337,263,5,115
0.992595,0.563333,0.563333,0.041667,0.958333,338,262,5,115
0.992549,0.566667,0.566667,0.041667,0.958333,340,260,5,115
0.992185,0.568333,0.568333,0.041667,0.958333,341,259,5,115
0.992139,0.568333,0.568333,0.05,0.95,341,259,6,114
0.992128,0.568333,0.568333,0.05,0.95,341,259,6,114
0.991833,0.571667,0.571667,0.05,0.95,343,257,6,114
0.991825,0.573333,0.573333,0.05,0.95,344,256,6,114
0.991821,0.573333,0.573333,0.05,0.95,344,256,6,114
0.991643,0.575,0.575,0.05,0.95,345,255,6,114
0.991515,0.576667,0.576667,0.05,0.95,346,254,6,114
0.991422,0.58,0.58,0.05,0.95,348,252,6,114
0.991192,0.58,0.58,0.05,0.95,348,252,6,114
0.991172,0.581667,0.581667,0.05,0.95,349,251,6,114
0.991162,0.585,0.585,0.05,0.95,351,249,6,114
0.991043,0.586667,0.586667,0.05,0.95,352,248,6,114
0.990941,0.588333,0.588333,0.05,0.95,353,247,6,114
0.990886,0.59,0.59,0.05,0.95,354,246,6,114
0.990822,0.59,0.59,0.05,0.95,354,246,6,114
0.990796,0.593333,0.593333,0.05,0.95,356,244,6,114
0.990551,0.593333,0.593333,0.05,0.95,356,244,6,114
0.990438,0.595,0.595,0.05,0.95,357,243,6,114
0.990431,0.598333,0.598333,0.05,0.95,359,241,6,114
0.990381,0.6,0.6,0.05,0.95,360,240,6,114
0.990342,0.601667,0.601667,0.05,0.95,361,239,6,114
0.990316,0.603333,0.603333,0.05,0.95,362,238,6,114
0.990082,0.605,0.605,0.05,0.95,363,237,6,114
0.989854,0.605,0.605,0.05,0.95,363,237,6,114
0.989823,0.608333,0.608333,0.05,0.95,365,235,6,114
0.989799,0.608333,0.608333,0.05,0.95,365,235,6,114
0.989603,0.61,0.61,0.05,0.95,366,234,6,114
0.989588,0.611667,0.611667,0.05,0.95,367,233,6,114
0.989484,0.613333,0.613333,0.05,0.95,368,232,6,114
0.989354,0.615,0.615,0.05,0.95,369,231,6,114
0.989179,0.618333,0.618333,0.05,0.95,371,229,6,114
0.989155,0.618333,0.618333,0.05,0.95,371,229,6,114
0.989028,0.621667,0.621667,0.05,0.95,373,227,6,114
0.988925,0.623333,0.623333,0.05,0.95,374,226,6,114
0.988687,0.623333,0.623333,0.05,0.95,374,226,6,114
0.988488,0.625,0.625,0.05,0.95,375,225,6,114
0.988295,0.628333,0.628333,0.05,0.95,377,223,6,114
0.988053,0.63,0.63,0.05,0.95,378,222,6,114
0.987997,0.63,0.63,0.05,0.95,378,222,6,114
0.987983,0.633333,0.633333,0.05,0.95,380,220,6,114
0.987772,0.633333,0.633333,0.05,0.95,380,220,6,114
0.987382,0.636667,0.636667,0.05,0.95,382,218,6,114
0.986927,0.636667,0.636667,0.05,0.95,382,218,6,114
0.986766,0.64,0.64,0.05,0.95,384,216,6,114
0.986743,0.641667,0.641667,0.05,0.95,385,215,6,114
0.986704,0.641667,0.641667,0.05,0.95,385,215,6,114
0.9867,0.643333,0.643333,0.05,0.95,386,214,6,114
0.98653,0.646667,0.646667,0.05,0.95,388,212,6,114
0.986391,0.648333,0.648333,0.05,0.95,389,211,6,114
0.986311,0.648333,0.648333,0.05,0.95,389,211,6,114
0.986207,0.65,0.65,0.05,0.95,390,210,6,114
0.986191,0.653333,0.653333,0.05,0.95,392,208,6,114
0.985821,0.653333,0.653333,0.05,0.95,392,208,6,114
0.985794,0.655,0.655,0.058333,0.941667,393,207,7,113
0.985317,0.656667,0.656667,0.058333,0.941667,394,206,7,113
0.98498,0.658333,0.658333,0.058333,0.941667,395,205,7,113
0.984956,0.658333,0.658333,0.058333,0.941667,395,205,7,113
0.984933,0.66,0.66,0.058333,0.941667,396,204,7,113
0.984707,0.661667,0.661667,0.058333,0.941667,397,203,7,113
0.984611,0.663333,0.663333,0.058333,0.941667,398,202,7,113
0.984591,0.665,0.665,0.058333,0.941667,399,201,7,113
0.984075,0.668333,0.668333,0.058333,0.941667,401,199,7,113
0.98392,0.67,0.67,0.058333,0.941667,402,198,7,113
0.983899,0.67,0.67,0.058333,0.941667,402,198,7,113
0.983771,0.673333,0.673333,0.058333,0.941667,404,196,7,113
0.983689,0.673333,0.673333,0.058333,0.941667,404,196,7,113
0.983632,0.675,0.675,0.058333,0.941667,405,195,7,113
0.98341,0.678333,0.678333,0.058333,0.941667,407,193,7,113
0.983374,0.68,0.68,0.058333,0.941667,408,192,7,113
0.982475,0.681667,0.681667,0.058333,0.941667,409,191,7,113
0.982275,0.683333,0.683333,0.058333,0.941667,410,190,7,113
0.982139,0.683333,0.683333,0.058333,0.941667,410,190,7,113
0.982019,0.685,0.685,0.058333,0.941667,411,189,7,113
0.98127,0.686667,0.686667,0.058333,0.941667,412,188,7,113
0.980876,0.686667,0.686667,0.066667,0.933333,412,188,8,112
0.980821,0.688333,0.688333,0.075,0.925,413,187,9,111
0.980754,0.688333,0.688333,0.075,0.925,413,187,9,111
0.980709,0.69,0.69,0.075,0.925,414,186,9,111
0.98052,0.691667,0.691667,0.075,0.925,415,185,9,111
0.980333,0.693333,0.693333,0.075,0.925,416,184,9,111
0.980173,0.695,0.695,0.075,0.925,417,183,9,111
0.979786,0.698333,0.698333,0.075,0.925,419,181,9,111
0.979531,0.7,0.7,0.075,0.925,420,180,9,111
0.979271,0.701667,0.701667,0.075,0.925,421,179,9,111
0.979074,0.701667,0.701667,0.075,0.925,421,179,9,111
0.979067,0.705,0.705,0.075,0.925,423,177,9,111
0.979054,0.706667,0.706667,0.075,0.925,424,176,9,111
0.97881,0.708333,0.708333,0.075,0.925,425,175,9,111
0.978699,0.708333,0.708333,0.083333,0.916667,425,175,10,110
0.978098,0.708333,0.708333,0.083333,0.916667,425,175,10,110
0.977822,0.711667,0.711667,0.083333,0.916667,427,173,10,110
0.977737,0.713333,0.713333,0.083333,0.916667,428,172,10,110
0.977488,0.715,0.715,0.083333,0.916667,429,171,10,110
0.977485,0.715,0.715,0.083333,0.916667,429,171,10,110
0.977402,0.718333,0.718333,0.083333,0.916667,431,169,10,110
