epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
68,0.30101,1.38729,0.65833,0.99861,0.0066835,0.0066835,0.0066835,64.13129496574402,4197.001393318176,32,2,64,13.771997184,13.771997184,9.411190784,0.82847,0.83264,60,0,0,0
69,0.29198,1.39225,0.65833,0.99722,0.006633999999999999,0.006633999999999999,0.006633999999999999,75.97447943687439,4272.975873470306,32,2,64,13.790871552,13.790871552,9.37163776,0.82778,0.83264,60,0,0,0
70,0.29504,1.37174,0.65417,0.99722,0.0065845,0.0065845,0.0065845,75.59054327011108,4348.565416097641,32,2,64,13.771997184,13.771997184,9.411059712,0.82569,0.83264,60,0,0,0
71,0.28735,1.37882,0.65833,0.99583,0.006535,0.006535,0.006535,76.77993106842041,4425.346346855164,32,2,64,13.790871552,13.790871552,9.373997056,0.82708,0.83264,60,0,0,0
72,0.29266,1.37899,0.67778,0.99583,0.006485500000000001,0.006485500000000001,0.006485500000000001,73.87379574775696,4499.220143556595,32,2,64,13.774094336,13.774094336,9.411190784,0.83681,0.83681,72,0,0,1
73,0.27582,1.38477,0.65278,0.99444,0.006436000000000001,0.006436000000000001,0.006436000000000001,74.16355967521667,4573.383702516556,32,2,64,13.7887744,13.7887744,9.37163776,0.82361,0.83681,72,0,0,0
74,0.26347,1.37077,0.67222,0.99306,0.006386500000000001,0.006386500000000001,0.006386500000000001,74.63961815834045,4648.023321151733,32,2,64,13.771997184,13.771997184,9.411059712,0.83264,0.83681,72,0,0,0
75,0.26048,1.37012,0.66806,0.99861,0.006337000000000001,0.006337000000000001,0.006337000000000001,75.05203938484192,4723.075360059738,32,2,64,13.790871552,13.790871552,9.373997056,0.83333,0.83681,72,0,0,0
76,0.25037,1.36458,0.67222,0.99583,0.0062875000000000006,0.0062875000000000006,0.0062875000000000006,74.74320864677429,4797.818568944931,32,2,64,13.771997184,13.771997184,9.411190784,0.83403,0.83681,72,0,0,0
77,0.26553,1.36385,0.68056,1.0,0.0062380000000000005,0.0062380000000000005,0.0062380000000000005,74.49379420280457,4872.312361717224,32,2,64,13.7887744,13.7887744,9.37163776,0.84028,0.84028,77,0,0,1
78,0.26679,1.37988,0.65833,1.0,0.0061885,0.0061885,0.0061885,74.20836997032166,4946.520733356476,32,2,64,13.771997184,13.771997184,9.411059712,0.82917,0.84028,77,0,0,0
79,0.23421,1.36759,0.66667,1.0,0.006139,0.006139,0.006139,74.50139021873474,5021.022124052048,32,2,64,13.7887744,13.7887744,9.373997056,0.83333,0.84028,77,0,0,0
80,0.23101,1.37174,0.66944,1.0,0.0060895,0.0060895,0.0060895,73.08547449111938,5094.106597661972,32,2,64,13.771997184,13.771997184,9.411190784,0.83472,0.84028,77,0,0,0
81,0.23014,1.36979,0.69444,0.99583,0.00604,0.00604,0.00604,74.26628518104553,5168.3738832473755,32,2,64,13.7887744,13.7887744,9.37163776,0.84514,0.84514,81,0,0,1
82,0.23143,1.35555,0.68472,0.99861,0.0059905,0.0059905,0.0059905,73.54068374633789,5241.914566278458,32,2,64,13.774094336,13.774094336,9.411059712,0.84167,0.84514,81,0,0,0
83,0.24386,1.35319,0.68889,0.99722,0.005941000000000001,0.005941000000000001,0.005941000000000001,74.11009740829468,5316.024664402008,32,2,64,13.7887744,13.7887744,9.373997056,0.84306,0.84514,81,0,0,0
84,0.23392,1.3641,0.69167,0.99583,0.0058915,0.0058915,0.0058915,76.18601369857788,5392.209677696228,32,2,64,13.771997184,13.771997184,9.411190784,0.84375,0.84514,81,0,0,0
85,0.21949,1.35962,0.70278,0.99583,0.005842000000000001,0.005842000000000001,0.005842000000000001,76.4125382900238,5468.623232841492,32,2,64,13.790871552,13.790871552,9.37163776,0.84931,0.84931,85,0,0,1
86,0.22927,1.37817,0.67778,0.99583,0.005792499999999999,0.005792499999999999,0.005792499999999999,74.97864651679993,5543.600862503052,32,2,64,13.771997184,13.771997184,9.411059712,0.83681,0.84931,85,0,0,0
87,0.21426,1.36735,0.68472,0.99583,0.005743000000000001,0.005743000000000001,0.005743000000000001,75.40637397766113,5619.008235454559,32,2,64,13.7887744,13.7887744,9.373997056,0.84028,0.84931,85,0,0,0
88,0.1916,1.35368,0.68889,0.99583,0.005693499999999999,0.005693499999999999,0.005693499999999999,76.28823900222778,5695.296475172043,32,2,64,13.771997184,13.771997184,9.411190784,0.84236,0.84931,85,0,0,0
89,0.2002,1.35758,0.69722,0.99722,0.005644000000000001,0.005644000000000001,0.005644000000000001,75.95235776901245,5771.248833179474,32,2,64,13.7887744,13.7887744,9.37163776,0.84722,0.84931,85,0,0,0
