                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                0.05428,                0.92083,                      1,                 0.3897,              0.0034165,              0.0034165,              0.0034165
                    135,                0.05121,                0.91667,                      1,                0.39036,               0.003367,               0.003367,               0.003367
                    136,                0.05279,                0.91944,                      1,                0.38994,              0.0033175,              0.0033175,              0.0033175
                    137,                0.05905,                0.91528,                      1,                0.38934,               0.003268,               0.003268,               0.003268
                    138,                  0.047,                0.91806,                      1,                0.38802,              0.0032185,              0.0032185,              0.0032185
                    139,                0.05056,                0.92083,                      1,                0.38711,               0.003169,               0.003169,               0.003169
                    140,                0.05069,                  0.925,                      1,                0.38607,              0.0031195,              0.0031195,              0.0031195
                    141,                  0.049,                  0.925,                      1,                0.38612,                0.00307,                0.00307,                0.00307
                    142,                0.04844,                0.92778,                      1,                0.38555,              0.0030205,              0.0030205,              0.0030205
                    143,                0.04457,                0.92639,                      1,                0.38576,               0.002971,               0.002971,               0.002971
                    144,                0.04365,                0.92361,                      1,                0.38651,              0.0029215,              0.0029215,              0.0029215
                    145,                0.04447,                  0.925,                      1,                0.38633,               0.002872,               0.002872,               0.002872
                    146,                0.05108,                  0.925,                      1,                0.38649,              0.0028225,              0.0028225,              0.0028225
                    147,                0.03761,                0.92083,                      1,                0.38688,               0.002773,               0.002773,               0.002773
                    148,                0.03768,                0.92222,                      1,                0.38755,              0.0027235,              0.0027235,              0.0027235
                    149,                  0.039,                0.91667,                      1,                0.38817,               0.002674,               0.002674,               0.002674
                    150,                0.04095,                0.91944,                      1,                0.38822,              0.0026245,              0.0026245,              0.0026245
                    151,                0.03517,                0.91667,                      1,                0.38835,               0.002575,               0.002575,               0.002575
                    152,                0.03063,                0.91944,                      1,                0.38818,              0.0025255,              0.0025255,              0.0025255
                    153,                0.03339,                0.91944,                      1,                0.38796,               0.002476,               0.002476,               0.002476
                    154,                0.03503,                0.91528,                      1,                0.38815,              0.0024265,              0.0024265,              0.0024265
                    155,                0.04121,                0.91528,                      1,                0.38799,               0.002377,               0.002377,               0.002377
                    156,                0.03181,                0.91389,                      1,                0.38831,              0.0023275,              0.0023275,              0.0023275
                    157,                0.03332,                0.91389,                      1,                0.38838,               0.002278,               0.002278,               0.002278
                    158,                0.03675,                0.91389,                      1,                0.38856,              0.0022285,              0.0022285,              0.0022285
                    159,                 0.0281,                0.91389,                      1,                 0.3889,               0.002179,               0.002179,               0.002179
                    160,                 0.0276,                0.91528,                      1,                0.38923,              0.0021295,              0.0021295,              0.0021295
                    161,                0.02871,                0.91528,                      1,                0.38923,                0.00208,                0.00208,                0.00208
                    162,                0.03175,                0.91806,                      1,                0.38892,              0.0020305,              0.0020305,              0.0020305
                    163,                0.02681,                0.91806,                      1,                0.38874,               0.001981,               0.001981,               0.001981
                    164,                0.02254,                0.91806,                      1,                 0.3889,              0.0019315,              0.0019315,              0.0019315
                    165,                0.02792,                0.91806,                      1,                0.38893,               0.001882,               0.001882,               0.001882
                    166,                0.02696,                0.91667,                      1,                0.38879,              0.0018325,              0.0018325,              0.0018325
                    167,                 0.0215,                0.91806,                      1,                0.38864,               0.001783,               0.001783,               0.001783
                    168,                0.02602,                0.91806,                      1,                0.38836,              0.0017335,              0.0017335,              0.0017335
                    169,                0.02452,                0.92222,                      1,                0.38843,               0.001684,               0.001684,               0.001684
                    170,                0.02553,                0.92222,                      1,                0.38869,              0.0016345,              0.0016345,              0.0016345
                    171,                0.02076,                0.92222,                      1,                0.38866,               0.001585,               0.001585,               0.001585
                    172,                0.01548,                0.92222,                      1,                 0.3887,              0.0015355,              0.0015355,              0.0015355
                    173,                0.02248,                0.92222,                      1,                 0.3887,               0.001486,               0.001486,               0.001486
                    174,                0.02091,                0.92222,                      1,                0.38877,              0.0014365,              0.0014365,              0.0014365
                    175,                0.02183,                0.92083,                      1,                0.38862,               0.001387,               0.001387,               0.001387
                    176,                0.02113,                0.92222,                      1,                0.38838,              0.0013375,              0.0013375,              0.0013375
                    177,                0.01902,                0.92222,                      1,                0.38807,               0.001288,               0.001288,               0.001288
                    178,                0.02248,                0.92361,                      1,                0.38784,              0.0012385,              0.0012385,              0.0012385
                    179,                0.01918,                0.92361,                      1,                 0.3876,               0.001189,               0.001189,               0.001189
                    180,                0.01682,                0.92361,                      1,                0.38742,              0.0011395,              0.0011395,              0.0011395
                    181,                0.01784,                0.92361,                      1,                0.38717,                0.00109,                0.00109,                0.00109
                    182,                0.01661,                0.92222,                      1,                0.38703,              0.0010405,              0.0010405,              0.0010405
                    183,                0.01187,                  0.925,                      1,                0.38696,               0.000991,               0.000991,               0.000991
                    184,                0.01899,                  0.925,                      1,                0.38701,              0.0009415,              0.0009415,              0.0009415
                    185,                0.01431,                0.92639,                      1,                0.38691,               0.000892,               0.000892,               0.000892
                    186,                0.01725,                  0.925,                      1,                0.38677,              0.0008425,              0.0008425,              0.0008425
                    187,                0.01299,                  0.925,                      1,                 0.3867,               0.000793,               0.000793,               0.000793
                    188,                0.01106,                0.92361,                      1,                0.38669,              0.0007435,              0.0007435,              0.0007435
                    189,                0.01522,                0.92361,                      1,                0.38662,               0.000694,               0.000694,               0.000694
                    190,                0.01192,                0.92361,                      1,                0.38662,              0.0006445,              0.0006445,              0.0006445
                    191,                 0.0143,                  0.925,                      1,                0.38664,               0.000595,               0.000595,               0.000595
                    192,                0.01303,                  0.925,                      1,                0.38674,              0.0005455,              0.0005455,              0.0005455
                    193,                0.01255,                  0.925,                      1,                0.38672,               0.000496,               0.000496,               0.000496
                    194,                0.01064,                  0.925,                      1,                0.38677,              0.0004465,              0.0004465,              0.0004465
                    195,                 0.0097,                0.92639,                      1,                0.38682,               0.000397,               0.000397,               0.000397
                    196,                0.01092,                0.92639,                      1,                0.38687,              0.0003475,              0.0003475,              0.0003475
                    197,                0.01104,                0.92639,                      1,                0.38687,               0.000298,               0.000298,               0.000298
                    198,                0.00839,                0.92639,                      1,                0.38693,              0.0002485,              0.0002485,              0.0002485
                    199,                0.01331,                0.92639,                      1,                0.38701,               0.000199,               0.000199,               0.000199
                    200,                0.00957,                0.92639,                      1,                  0.387,              0.0001495,              0.0001495,              0.0001495
