threshold,precision,recall,f1,tp,fn,fp,tn
0.990917,0.982684,0.756667,0.854991,454,146,8,112
0.9906,0.982684,0.756667,0.854991,454,146,8,112
0.990542,0.982721,0.758333,0.856068,455,145,8,112
0.989907,0.982796,0.761667,0.858216,457,143,8,112
0.989842,0.982833,0.763333,0.859287,458,142,8,112
0.989177,0.982869,0.765,0.860356,459,141,8,112
0.988715,0.982906,0.766667,0.861423,460,140,8,112
0.988711,0.982906,0.766667,0.861423,460,140,8,112
0.988491,0.982979,0.77,0.863551,462,138,8,112
0.987962,0.982979,0.77,0.863551,462,138,8,112
0.987383,0.983051,0.773333,0.865672,464,136,8,112
0.987122,0.983051,0.773333,0.865672,464,136,8,112
0.986781,0.983122,0.776667,0.867784,466,134,8,112
0.985949,0.983158,0.778333,0.868837,467,133,8,112
0.985841,0.983158,0.778333,0.868837,467,133,8,112
0.985384,0.981132,0.78,0.869081,468,132,9,111
0.985321,0.981172,0.781667,0.87013,469,131,9,111
0.98514,0.981172,0.781667,0.87013,469,131,9,111
0.984876,0.98125,0.785,0.872222,471,129,9,111
0.984712,0.981289,0.786667,0.873265,472,128,9,111
0.983358,0.981328,0.788333,0.874307,473,127,9,111
0.983087,0.981328,0.788333,0.874307,473,127,9,111
0.982955,0.981405,0.791667,0.876384,475,125,9,111
0.982695,0.981443,0.793333,0.877419,476,124,9,111
0.98254,0.981443,0.793333,0.877419,476,124,9,111
0.982168,0.98152,0.796667,0.879485,478,122,9,111
0.982152,0.981557,0.798333,0.880515,479,121,9,111
0.981786,0.981595,0.8,0.881543,480,120,9,111
0.980006,0.981595,0.8,0.881543,480,120,9,111
0.979973,0.981633,0.801667,0.882569,481,119,9,111
0.979893,0.981707,0.805,0.884615,483,117,9,111
0.978554,0.981707,0.805,0.884615,483,117,9,111
0.978375,0.981781,0.808333,0.886654,485,115,9,111
0.978249,0.981818,0.81,0.887671,486,114,9,111
0.977905,0.981818,0.81,0.887671,486,114,9,111
0.977665,0.981891,0.813333,0.889699,488,112,9,111
0.976979,0.981928,0.815,0.89071,489,111,9,111
0.976433,0.981964,0.816667,0.89172,490,110,9,111
0.975466,0.981964,0.816667,0.89172,490,110,9,111
0.974771,0.982036,0.82,0.893733,492,108,9,111
0.974411,0.982036,0.82,0.893733,492,108,9,111
0.974092,0.982072,0.821667,0.894737,493,107,9,111
0.973954,0.982143,0.825,0.896739,495,105,9,111
0.973951,0.982178,0.826667,0.897738,496,104,9,111
0.973431,0.982213,0.828333,0.898734,497,103,9,111
0.973206,0.982213,0.828333,0.898734,497,103,9,111
0.972983,0.980315,0.83,0.898917,498,102,10,110
0.972932,0.980315,0.83,0.898917,498,102,10,110
0.970802,0.980392,0.833333,0.900901,500,100,10,110
0.9708,0.980392,0.833333,0.900901,500,100,10,110
0.96823,0.980469,0.836667,0.902878,502,98,10,110
0.967022,0.980469,0.836667,0.902878,502,98,10,110
0.965186,0.980545,0.84,0.904847,504,96,10,110
0.964586,0.980545,0.84,0.904847,504,96,10,110
0.964459,0.980583,0.841667,0.90583,505,95,10,110
0.963827,0.98062,0.843333,0.90681,506,94,10,110
0.963766,0.980658,0.845,0.907789,507,93,10,110
0.962826,0.980695,0.846667,0.908766,508,92,10,110
