paper_id,title,source_path,source_bytes,source_sha256,source_format,text_path,text_bytes,text_sha256,visible_characters,extraction_tool,receipt_path,reading_credit_granted
P0051,A Snapshot of Influence: A Local Data Attribution Framework for Online Reinforcement Learning,staging/broad_freeze_v2/sources/P0051.pdf,3051316,52CCD00DB9526D921553DA6510F6F01B0F37CA6CC741B8A9918624C667EC2A10,PDF,staging/screened_text_v2/text/P0051.txt,338222,2C800B35F5DDA8C12A0657A382B0EF9854FEDCAF6FA59931E71F758B6755228D,105594,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0051.txt.receipt.json,False
P0356,Neyman-Pearson Multi-class Classification via Cost-sensitive Learning,staging/broad_freeze_v2/sources/P0356.pdf,2294965,FE5FF9008A1C72D339BF5D38BF45F2906C7FBCCEE2EED9EDB455BE27E4E59C5C,PDF,staging/screened_text_v2/text/P0356.txt,360087,0A45A5D511ACD7686EF98FAC3D68262229BC5CAC5CE01045AE93962EA67BA944,157471,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0356.txt.receipt.json,False
P0371,Selectivity Drives Efficiency: Dataset Pruning for Visual Place Recognition,staging/broad_freeze_v2/sources/P0371.pdf,3119361,1D3A39CC5DEC4802A78DA0696DE255908A202C53B6875F97E5E156B549B2382F,PDF,staging/screened_text_v2/text/P0371.txt,138325,EAFD81814689A463041DC8C288048257DB67C9481DDC03B226D4EBEC66D9E981,68454,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0371.txt.receipt.json,False
P0109,Coreset Selection for Object Detection,staging/broad_freeze_v2/sources/P0109.pdf,1123964,B83D97E675E6EA51145327183DD32F3C0F5A314C4A6FCD3306F86FF481A5210E,PDF,staging/screened_text_v2/text/P0109.txt,95710,B825CD0E08BA6D547B3B45C786362606AAB301B28E9026D9FF948560CAA55E0F,48577,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0109.txt.receipt.json,False
P0110,NLU on Data Diets: Dynamic Data Subset Selection for NLP Classification Tasks,staging/broad_freeze_v2/sources/P0110.pdf,3326875,8304CD21440159309636421640754C5CF77C239734B9CF2495AE2758CC2C0519,PDF,staging/screened_text_v2/text/P0110.txt,87189,FA122DCB243BF005885B0E400CBB90B881B3285DEA11AD3C5D756CB95CE81316,47862,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0110.txt.receipt.json,False
P0331,The Impact of Coreset Selection on Spurious Correlations and Group Robustness,staging/broad_freeze_v2/sources/P0331.pdf,661239,B6CA15CC4FFCF62ADB9E39AFCB4C9529B1CB83E04ED121BD7975A0572ADCC3BA,PDF,staging/screened_text_v2/text/P0331.txt,111641,939821FE9064EABE01A4F77E818C6614ED4CBB91DE647C560EE80CBDC63E0EEC,68643,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0331.txt.receipt.json,False
P0247,Coordinated Replay Sample Selection for Continual Federated Learning,staging/broad_freeze_v2/sources/P0247.pdf,995251,292006D598E852693010ED5339FB83EFBD389BAE0E066B6703DCC879DBB97DF0,PDF,staging/screened_text_v2/text/P0247.txt,55336,E4191D40222DBA118044897EA57A08DBE3BB9B5B47135480BB808EFFCE53D4D2,32422,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0247.txt.receipt.json,False
P0466,Learn like a Pathologist: Curriculum Learning by Annotator Agreement for Histopathology Image Classification,staging/broad_freeze_v2/sources/P0466.pdf,11047720,94AD5EE0FBE28A95391CA4F2BD4A447B03A42B4ED188D35BF0197290DB2E49E3,PDF,staging/screened_text_v2/text/P0466.txt,67855,17AA2D8AFA32017DBF8E39476C0A5BDE1C129BA63432D15CF2F2216618841563,43785,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0466.txt.receipt.json,False
P0219,Curriculum Learning Strategies for IR: An Empirical Study on\n Conversation Response Ranking,staging/broad_freeze_v2/sources/P0219.pdf,578045,43C92E0BE77A3048459893199339828A2718C11B810C308362B46B61A809520D,PDF,staging/screened_text_v2/text/P0219.txt,55799,E5FEC36C1CC6C5BDC16520E44091D66844DBA57331DAEF1C72114CAD2432C57F,36559,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0219.txt.receipt.json,False
P0340,On Curriculum Learning for Commonsense Reasoning,staging/broad_freeze_v2/sources/P0340.pdf,924372,491D876E1B0FE1639CE8A7208E6D9C2137BAA12A7867720DC743ACDC9ABCBFBB,PDF,staging/screened_text_v2/text/P0340.txt,51398,D741C955C112BDF0E1FC55126447C7C21506C141E793EDC49EA340214709D17F,31135,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0340.txt.receipt.json,False
P0115,Unlabeled data selection for active learning in image classification,staging/broad_freeze_v2/sources/P0115.pdf,1856946,61912506636095E8CD58FAD29E1863FB5E4B9B6307629D49AE9CD1BE6584C43D,PDF,staging/screened_text_v2/text/P0115.txt,80751,30EB3FAA6DF4FC11CD444C6B8DA21DC48EFAA0E8363F494891531B6B8B7CA82F,45692,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0115.txt.receipt.json,False
P0160,”Diversity and Uncertainty in Moderation” are the Key to Data Selection for Multilingual Few-shot Transfer,staging/broad_freeze_v2/sources/P0160.pdf,497440,C3ADE648F187A871B29829C43B87D7A711109C4EB2D5776EF6D2BB776F47D2E1,PDF,staging/screened_text_v2/text/P0160.txt,87860,54933AC3CEC2D7B4A2B60A34FF00FC1092264944B3DB7B66696E14E6A846AA38,48232,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0160.txt.receipt.json,False
P0289,Separating hard clean samples from noisy samples with samples’ learning risk for DNN when learning with noisy labels,staging/broad_freeze_v2/sources/P0289.pdf,1213339,664ABA92B70B7DC6D78E4B9ADF026AE6AA4592D526D708E9BA6F7D559815254B,PDF,staging/screened_text_v2/text/P0289.txt,131870,CC7F6D16B15349AE15AD55D968BC2A024F5B82A8A9DEBB2EDF0BD1B063ADED76,73434,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0289.txt.receipt.json,False
P0033,Luck Matters: Understanding Training Dynamics of Deep ReLU Networks,staging/broad_freeze_v2/sources/P0033.pdf,7745562,518433E1A26CAF18F9D4A8EEEB30310C2523DBDE09D6ACF48C697A5B780482CE,PDF,staging/screened_text_v2/text/P0033.txt,197983,96DBB4F2A0992BAE39C754399F62D3E3D2C378C1C5F0156F09C8129211270C2A,54552,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0033.txt.receipt.json,False
P0416,Anti-Backdoor Coreset Selection via Cumulative Entropy,staging/broad_freeze_v2/sources/P0416.pdf,2619486,14612063CA60B39CC22B0EDFFD44AA61D0C4EF8DEC9B087BC7A67170A6422D92,PDF,staging/screened_text_v2/text/P0416.txt,188609,92C8D2D25455F31A4D534C957A800DA4D5978747FFC9B2A06E2657430FC17920,86194,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0416.txt.receipt.json,False
P0258,Selectivity Drives Productivity: Efficient Dataset Pruning for Enhanced Transfer Learning,staging/broad_freeze_v2/sources/P0258.pdf,17507341,99675F6FC29B7ABC6393C9737C837BDA08CFDD7F034BEDDACFC6FF2434DCE919,PDF,staging/screened_text_v2/text/P0258.txt,148163,A57B468E7D673EF9918840EEEDD83BBEB310812ECA4695B21B13D4F22B5BFA27,82658,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0258.txt.receipt.json,False
P0267,Efficient Active Learning for Image Classification and Segmentation\n using a Sample Selection and Conditional Generative Adversarial Network,staging/broad_freeze_v2/sources/P0267.pdf,1852493,F3E7CAA8DCD01E3F406D154772B1DF4EDE32AEB5913309AE947A3A7C661B6238,PDF,staging/screened_text_v2/text/P0267.txt,43212,90CAEE8BDEB29373B299F100AC37886C8310E170D1B48E1D3445857E96BCA880,32249,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0267.txt.receipt.json,False
P0138,LearnAlign: Data Selection for LLM Reinforcement Learning with Improved Gradient Alignment,staging/broad_freeze_v2/sources/P0138.pdf,2425589,8FA14663E6A9FBF33A302646198C39662412EB05B18B2823EE5C110E01DB393D,PDF,staging/screened_text_v2/text/P0138.txt,113160,CBBAF70134BBDF97FDF0691AF82ACAA11D64D812B05AD2BF121236E40FF250E6,57688,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0138.txt.receipt.json,False
P0173,Partial AUC Maximization via Nonlinear Scoring Functions,staging/broad_freeze_v2/sources/P0173.pdf,120623,4EE441905BAD1D160FD04738404C33E437CF1262A70FD9EC3279DC8A8B2CC255,PDF,staging/screened_text_v2/text/P0173.txt,30926,4665C2B9A53AB09577A4E2F3447534E0FCAA841D911174314BBFC37387F48C7F,19170,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0173.txt.receipt.json,False
P0493,PADP: progressive and adaptive data pruning for efficient incremental learning,staging/broad_freeze_v2/sources/P0493.pdf,2322418,654553AED80860E0F4310CE4250711060E17132D9AF09CFD6FEF4B5B3E842B49,PDF,staging/screened_text_v2/text/P0493.txt,97504,F89122B55D32EF0566B0C402156AF6E759277C463AA7133CE86985654D8C2136,59027,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0493.txt.receipt.json,False
P0483,On Training Data Influence of GPT Models,staging/broad_freeze_v2/sources/P0483.pdf,3112806,6B2FE9183271C1F7B6FB58B9E11123BC7471A1FF36B27AE659E6699B151C829C,PDF,staging/screened_text_v2/text/P0483.txt,249879,420C5781AA2C3C5DD1D4228E749A67309C26FB74ED244334E3B157AD06612C97,68592,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0483.txt.receipt.json,False
P0265,Concept-skill Transferability-based Data Selection for Large Vision-Language Models,staging/broad_freeze_v2/sources/P0265.pdf,4495686,CABA2E46259D3530F9F92A3C157786C5B2C75A62B5D45ABE1142789B4A8D4DC4,PDF,staging/screened_text_v2/text/P0265.txt,129031,BF2852FC999B73B7E8952B6FA5717E443ABC718911FE4D18925BF59F8A8FE82E,68509,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0265.txt.receipt.json,False
P0297,Adversarial Shapley Value Experience Replay for Task-Free Continual Learning.,staging/broad_freeze_v2/sources/P0297.pdf,1750297,19EB92EEB67913EF11CC13F94BE9793447B8D1DCDE76E32ACC5E3F7D38542BB8,PDF,staging/screened_text_v2/text/P0297.txt,94096,E489147D774CD6CFFB9412C1C275299E9B162364626E40845C1B1DC8E2B48A35,51970,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0297.txt.receipt.json,False
P0397,Infusion: Shaping Model Behavior by Editing Training Data via Influence Functions,staging/broad_freeze_v2/sources/P0397.pdf,2504488,A2C749C890BAEC749B367E56D35451110E71FA130FBAD7B6F06F6A71BB65DEAC,PDF,staging/screened_text_v2/text/P0397.txt,71673,161BE80A1CE74FE0AEC824EFBA096BD04D2EC021444AC051B5626EB91D26B38F,52118,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0397.txt.receipt.json,False
P0266,Enhancing Sample Selection Against Label Noise by Cutting Mislabeled Easy Examples,staging/broad_freeze_v2/sources/P0266.pdf,5429558,C0119F48CCF23F16BF3955B2A587D244EC23750E931265CC6E7CA4DD45917933,PDF,staging/screened_text_v2/text/P0266.txt,90904,632D63A4144F82D28FA3C751F38B62565A0A4608636A117C94A12900FA529474,67736,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0266.txt.receipt.json,False
P0119,SmallToLarge (S2L): Scalable Data Selection for Fine-tuning Large Language Models by Summarizing Training Trajectories of Small Models,staging/broad_freeze_v2/sources/P0119.pdf,972829,8A3E1AFB699A9FD961B22BEA7D8B8636ACACAA0DDD5AD29726AA6DA7F54B2746,PDF,staging/screened_text_v2/text/P0119.txt,134941,E1AEF204BAF19D721F4F0C64A7806FB74C347D3E35694161F5BE367741E384AE,74645,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0119.txt.receipt.json,False
P0404,Sample Selection Approach with Number of False Predictions for Learning with Noisy Labels,staging/broad_freeze_v2/sources/P0404.pdf,1543097,B0910BB0953AA9E5617E171CA6AAD883459E156BB0D089881C93C305F8DACC9D,PDF,staging/screened_text_v2/text/P0404.txt,65738,0794EF49835B98E2D5DFE7C84FAFCC639159C84022E45AE31246F7DE1A4FA147,37798,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0404.txt.receipt.json,False
P0209,A Robust Pneumonia Classification Approach based on Self-Paced Learning,staging/broad_freeze_v2/sources/P0209.pdf,4432307,C79FFA752ECCB366B7E3CB18C6256FF312A3EAA17C8D298A7ED6DAA304561821,PDF,staging/screened_text_v2/text/P0209.txt,55735,C6E0092F0798CFF7594B02EE59035B201BF728187F223CE758AA9C1725C126B4,32354,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0209.txt.receipt.json,False
P0380,Not All Data Matters: An End-to-End Adaptive Dataset Pruning Framework for Enhancing Model Performance and Efficiency,staging/broad_freeze_v2/sources/P0380.pdf,8896851,EC87BEC94614BEED856EA54388B04BF277DC2EE8CBE58CC85330C702374368C0,PDF,staging/screened_text_v2/text/P0380.txt,78714,D403E8DEA2BD59FC14799895049C74C756634095594B59D733036B3E882D0F6B,38704,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0380.txt.receipt.json,False
P0144,PASS: Peer-Agreement based Sample Selection for training with Noisy Labels,staging/broad_freeze_v2/sources/P0144.pdf,729319,12CF9F43299ED4E9030B37C1DA7D10346E211AECB7629DB7C9033E665636CF51,PDF,staging/screened_text_v2/text/P0144.txt,65536,8EFCAD1A2B5502A0AF0F358F3A2EF2DCCB52C097E937B856F07F85A9069570B4,44861,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0144.txt.receipt.json,False
P0370,Remember More by Recalling Less: Investigating the Role of Batch Size in Continual Learning with Experience Replay (Student Abstract),staging/broad_freeze_v2/sources/P0370.pdf,145065,5AC1F158D9074938CA9624C8262A55B90FBEBB274AD6A58166FA5985DEE2FECC,PDF,staging/screened_text_v2/text/P0370.txt,12626,6CF765A2D9379AE11ECE67333352A95E85F4B9024E8D1EA05A3761CE5AE5B65B,8075,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0370.txt.receipt.json,False
P0158,PICore: Physics-Informed Unsupervised Coreset Selection for Data Efficient Neural Operator Training,staging/broad_freeze_v2/sources/P0158.pdf,3816890,D196DD705543C074CBCC713B9EA28B3599931D70B1A14600DD54D82CB5AB1496,PDF,staging/screened_text_v2/text/P0158.txt,115257,946576DEEA98D44A4DAF84734FF00432AC3F07546FD137003264FE7F62EE62F5,70835,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0158.txt.receipt.json,False
P0141,On the Effectiveness of Curriculum Learning in Educational Text Scoring,staging/broad_freeze_v2/sources/P0141.pdf,244145,B8490C3DEACE07D1E68575C441E8F10005C4944F5A65C272421B8D36F965E8EF,PDF,staging/screened_text_v2/text/P0141.txt,66600,9FBAE3C00AD52E4CA8E564983EDDBF5C8304DE9D060E27301696852D440246AF,41810,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0141.txt.receipt.json,False
P0040,BRIEF: Bi-Level Coreset Selection for Efficient Instruction Tuning in LLMs,staging/broad_freeze_v2/sources/P0040.pdf,1211396,92440AE2967B02D1E3C65258503C00913CDCB00AD06A4EF708FFC97AE2B4A746,PDF,staging/screened_text_v2/text/P0040.txt,146968,DA7B13AA4DB5009420E41F869C91DB033BDC686BADB334E10F4E448D83E03A32,70509,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0040.txt.receipt.json,False
P0328,Density-Based Dynamic Curriculum Learning for Intent Detection,staging/broad_freeze_v2/sources/P0328.pdf,1678689,13181524DF8C4B076FB3765C65E72105DB1409B6807238BC8CE4C4F0402C2311,PDF,staging/screened_text_v2/text/P0328.txt,38631,A62D18CE839F20CDF448620321F035B7F467922A0C44D0DB7CE148F8C94E07DE,18461,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0328.txt.receipt.json,False
P0242,Partitioned Gradient Matching-based Data Subset Selection for Compute-Efficient Robust ASR Training,staging/broad_freeze_v2/sources/P0242.pdf,523812,314D7A78B2256141654D7F2CE5E5481A14A24BFA358430B6D9D249271FD78C1B,PDF,staging/screened_text_v2/text/P0242.txt,65428,B0829F7BA11669CD64BE8D8F2F44058715A2C43789410FA8C57759CE609DB122,36149,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0242.txt.receipt.json,False
P0337,Dynamic Data Selection for Curriculum Learning via Ability Estimation,staging/broad_freeze_v2/sources/P0337.pdf,376257,EF4C3C0AAAA7214DFADCD97AE48D9ABA210C682D6DE84E933E901ABC12C5AA1F,PDF,staging/screened_text_v2/text/P0337.txt,62044,1B7CB01FFD0A20E77AD3497C025D17E6EEA52D8A3B58D2050BCD7DF9F1437539,37566,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0337.txt.receipt.json,False
P0362,Training data selection for accuracy and transferability of interatomic potentials,staging/broad_freeze_v2/sources/P0362.pdf,1674580,85FB09BBD4738EA4B983850C7C119F1F458C5F0894DF6FFAF15F6124D30CCD5C,PDF,staging/screened_text_v2/text/P0362.txt,80588,D84247CD50E0D513C4C948B4CFB0AEBC0D6EF8CE740BFEAE445BC26C16C3822F,54340,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0362.txt.receipt.json,False
P0218,Zero-Shot Coreset Selection via Iterative Subspace Sampling,staging/broad_freeze_v2/sources/P0218.pdf,12351128,6BBC162930D602D73F2D9ADA583C22D6C6252DE119E9669BF0092718DC0B9EB6,PDF,staging/screened_text_v2/text/P0218.txt,119570,7A3F6585656132349C1C38549361C6B8CD8152B9B404983A310307D9DC7EEA35,64651,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0218.txt.receipt.json,False
P0474,Dataset Pruning: Reducing Training Data by Examining Generalization Influence,staging/broad_freeze_v2/sources/P0474.pdf,1300391,BD66704C09AC2C7FD693E6FDBE41E1C05C984924C59B9E75AAC74933EAD36CE0,PDF,staging/screened_text_v2/text/P0474.txt,53892,D73B18D087CF54A4F2E99365D869412F4E8201B53AA9360D92D76249038002B9,37367,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0474.txt.receipt.json,False
P0099,Investigating Active-Learning-Based Training Data Selection for Speech Spoofing Countermeasure,staging/broad_freeze_v2/sources/P0099.pdf,544247,7B07775ED214C0A12359AA84C1F77EBA88100CFEF1CA49C93A10771A569A7EFC,PDF,staging/screened_text_v2/text/P0099.txt,60408,A502ADA0CA2C53B5E9565618F492E63D776241DFDA0721BD2F4B225D2D6B62CD,30730,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0099.txt.receipt.json,False
P0241,Semi-Supervised Learning for Maximizing the Partial AUC,staging/broad_freeze_v2/sources/P0241.pdf,706331,A63788E19B626422F6174D7FF7474278CC41B030399D5135DAA34249CE34F6E7,PDF,staging/screened_text_v2/text/P0241.txt,60330,C8C76FECB221E8658D3597FF7AEFA7E26BFE6FC5AAF10A476595C488B9939E77,29118,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0241.txt.receipt.json,False
P0498,Online hard example mining vs. fixed oversampling strategy for segmentation of new multiple sclerosis lesions from longitudinal FLAIR MRI,staging/broad_freeze_v2/sources/P0498.pdf,1456899,BA62DBB74169F5FC633E526C7859A9391D4981D8E821DD93DFA63CF41FF8D2DE,PDF,staging/screened_text_v2/text/P0498.txt,51820,7463C59732CCBAB1BA1E211B765414C4F9AF9DAB0C4F49C73E6149AC0A7702BA,32613,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0498.txt.receipt.json,False
P0042,Efficient Diversity-based Experience Replay for Deep Reinforcement Learning,staging/broad_freeze_v2/sources/P0042.pdf,2066814,AFDAA6A9A9FB1D4FB26B90FD396B7F80F953AB78EC36277F208F335447B10280,PDF,staging/screened_text_v2/text/P0042.txt,67820,2168647A5FCB70339822B2CFA1DA43FF673E6F66E91FC1BA1AA77EDBF7E4331C,40933,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0042.txt.receipt.json,False
P0492,Self-Paced Learning Based Graph Convolutional Neural Network for Mixed Integer Programming (Student Abstract),staging/broad_freeze_v2/sources/P0492.pdf,460574,6DCBCB16E53269FE0CF8679F64C7B3571121861CF74ADB32026BBC475EF152F3,PDF,staging/screened_text_v2/text/P0492.txt,15339,AA0CAE51D0E3A59A963715CB4B6FF1FD306C7045F7FA6D347C7FBC769851B400,7368,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0492.txt.receipt.json,False
P0172,Improving Data Quality with Training Dynamics of Gradient Boosting Decision Trees,staging/broad_freeze_v2/sources/P0172.pdf,1324730,709D3B755F4F9581ECB25D235C4200CA2160F5DD59BEBC985031727E16208CE5,PDF,staging/screened_text_v2/text/P0172.txt,59500,A5C8509C2A829EC8315FC1F830BB4E392C701C7DEE8D864773D69B1DABEBF4B0,39128,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0172.txt.receipt.json,False
P0206,Intentional control of type I error over unconscious data distortion: a Neyman-Pearson classification approach,staging/broad_freeze_v2/sources/P0206.pdf,1589991,30FE7262506A2E5B88CBB0692040E9B767990EEA48DC89DBEBC3751EFCD40C58,PDF,staging/screened_text_v2/text/P0206.txt,148360,E3793B390AD17FAF3E437AC1D58FAAB721592076F9DA21BAB984FDCAA49F4D8D,80736,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0206.txt.receipt.json,False
P0292,Step-resolved data attribution for looped transformers,staging/broad_freeze_v2/sources/P0292.pdf,890054,F7DFD00FB9EB99E344F63FE77521860778724F81446EC5472CEAC64261230BD0,PDF,staging/screened_text_v2/text/P0292.txt,185012,7C1E4440C5CB2BC29EDA81E4ECBD8AD356E7D2209C5DDBFA6934AEF3957A0459,87709,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0292.txt.receipt.json,False
P0382,TDSelector: A Training Data Selection Method for Cross-Project Defect Prediction,staging/broad_freeze_v2/sources/P0382.pdf,513110,1919745A27093D4106A600CDABD659FB8B6EDA531AB334536E369190CFF3C918,PDF,staging/screened_text_v2/text/P0382.txt,85528,AD9E959494553E5FC2E960F77ED3666E7321FE7054D18FBD9BA5FA2C19C4147A,55521,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0382.txt.receipt.json,False
P0303,Daunce: Data Attribution through Uncertainty Estimation,staging/broad_freeze_v2/sources/P0303.pdf,3120584,AD70D7703EA99729D06EC1FFCDA6427D1634C5309A485BBBEC817E019E7E9F50,PDF,staging/screened_text_v2/text/P0303.txt,80139,C77989DFDE7B7C43E3F7161B20089EC8F6F6DB6898CE29ED706966F9A199EAA0,46755,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0303.txt.receipt.json,False
P0395,Self-Guided Curriculum Learning for Neural Machine Translation,staging/broad_freeze_v2/sources/P0395.pdf,1359857,5E86BE6C4770973D7B3FBD483570415A214BED37216D8DCFBE2EB56BE8A120E6,PDF,staging/screened_text_v2/text/P0395.txt,52816,8ED70F0D64E5BAAA82888661787BCB98BABC3351CE5EF6CF289F172427667770,28766,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0395.txt.receipt.json,False
P0279,DynClean: Training Dynamics-based Label Cleaning for Distantly-Supervised Named Entity Recognition,staging/broad_freeze_v2/sources/P0279.pdf,1246563,0C157EDDA2144C960BA84976973657B7BB30B8A11460D582FCF6913F7C7DD62F,PDF,staging/screened_text_v2/text/P0279.txt,104585,90C57F8D2CC87186FF0CEE7ACDF3BE03182BBFB129EC8E2111155A3BA5858463,59446,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0279.txt.receipt.json,False
P0473,Generic and Trend-aware Curriculum Learning for Relation Extraction,staging/broad_freeze_v2/sources/P0473.pdf,2022632,9A7F32ACE6EA27C25B0A10BDE747F6D0E2A57B23FAF3A2C8A741E5C8680FCBF0,PDF,staging/screened_text_v2/text/P0473.txt,61897,21F6517604195A3E4F1D220D62618CC556A2B87EDDD389A7F99CEA59EBF235B9,40447,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0473.txt.receipt.json,False
P0261,Tightening Control in Neyman--Pearson Linear Classification,staging/broad_freeze_v2/sources/P0261.pdf,196471,51EE8F3D704331CE718B314DF25891FA8A70F7C475954F63FDE897AA55DDF073,PDF,staging/screened_text_v2/text/P0261.txt,57224,C301B1C3E11F4ED7B6D7BA47F110A35BA3D6852EEF26999A4207E70E6606BD27,35095,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0261.txt.receipt.json,False
P0299,MATES: Model-Aware Data Selection for Efficient Pretraining with Data Influence Models,staging/broad_freeze_v2/sources/P0299.pdf,1626783,6A8BEC90FD1BF5EB6D86D776A585D0BDEF738C12DF58F4E7F090B012FAB5BF6F,PDF,staging/screened_text_v2/text/P0299.txt,96831,6AC9B7647DA2D530E400E5F7BE5D5D85883A666225F364733C49159BDC8CFC4C,59047,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0299.txt.receipt.json,False
P0360,"RCAP: Robust, Class-Aware, Probabilistic Dynamic Dataset Pruning",staging/broad_freeze_v2/sources/P0360.pdf,966053,E7A78C0EF2925144C6C50F93DABDBE1EF9EA0095150D54444989C7C1A4999571,PDF,staging/screened_text_v2/text/P0360.txt,86889,1817ED8CB94CCCD541134163D16C233D795DA54CAC00BEC6BE0AE6B581755BD3,46285,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0360.txt.receipt.json,False
P0495,Learning from Training Dynamics: Identifying Mislabeled Data beyond Manually Designed Features,staging/broad_freeze_v2/sources/P0495.pdf,919161,52B62222BB7B29228D7D90BF13FD6FE3FFC636809EA3FEBCB2F892B5FBA043A7,PDF,staging/screened_text_v2/text/P0495.txt,69663,7548187EF447AE87EC74E2DC4C5BB577A11A10F36AD6BF8CA6A4E2CE0C13E320,38925,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0495.txt.receipt.json,False
P0150,Data-Efficient Training by Evolved Sampling,staging/broad_freeze_v2/sources/P0150.pdf,2253248,B5E21EFBDEEC987A2EC304943F6753221AC5828275E648561CE6EB58C22EEF44,PDF,staging/screened_text_v2/text/P0150.txt,131940,865B8768DACA814E25ED75D93201F41B23053A7DCB880DC26863F33AD3C2463E,72665,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0150.txt.receipt.json,False
