threshold,precision,recall,f1,tp,fn,fp,tn
0.984956,0.987745,0.671667,0.799603,403,197,5,115
0.984791,0.987775,0.673333,0.800793,404,196,5,115
0.984782,0.987835,0.676667,0.803165,406,194,5,115
0.984753,0.987835,0.676667,0.803165,406,194,5,115
0.984589,0.987864,0.678333,0.804348,407,193,5,115
0.9842,0.987923,0.681667,0.806706,409,191,5,115
0.983838,0.987923,0.681667,0.806706,409,191,5,115
0.983471,0.987981,0.685,0.809055,411,189,5,115
0.983341,0.987981,0.685,0.809055,411,189,5,115
0.983198,0.988038,0.688333,0.811395,413,187,5,115
0.983095,0.988038,0.688333,0.811395,413,187,5,115
0.982657,0.988095,0.691667,0.813725,415,185,5,115
0.982209,0.988124,0.693333,0.814887,416,184,5,115
0.982089,0.988152,0.695,0.816047,417,183,5,115
0.981787,0.988152,0.695,0.816047,417,183,5,115
0.981642,0.98818,0.696667,0.817204,418,182,5,115
0.981536,0.988208,0.698333,0.818359,419,181,5,115
0.981393,0.988235,0.7,0.819512,420,180,5,115
0.980998,0.98829,0.703333,0.821811,422,178,5,115
0.980943,0.98829,0.703333,0.821811,422,178,5,115
0.980933,0.988345,0.706667,0.824101,424,176,5,115
0.980854,0.988345,0.706667,0.824101,424,176,5,115
0.980822,0.988372,0.708333,0.825243,425,175,5,115
0.980326,0.988399,0.71,0.826382,426,174,5,115
0.979952,0.988426,0.711667,0.827519,427,173,5,115
0.979502,0.988453,0.713333,0.828654,428,172,5,115
0.9794,0.988506,0.716667,0.830918,430,170,5,115
0.978466,0.988532,0.718333,0.832046,431,169,5,115
0.97826,0.988532,0.718333,0.832046,431,169,5,115
0.978037,0.988584,0.721667,0.834297,433,167,5,115
0.977848,0.98861,0.723333,0.835419,434,166,5,115
0.977816,0.98861,0.723333,0.835419,434,166,5,115
0.977639,0.986395,0.725,0.835735,435,165,6,114
0.977,0.986425,0.726667,0.836852,436,164,6,114
0.976883,0.986425,0.726667,0.836852,436,164,6,114
0.97688,0.986486,0.73,0.83908,438,162,6,114
0.97626,0.986517,0.731667,0.840191,439,161,6,114
0.975855,0.986547,0.733333,0.8413,440,160,6,114
0.974906,0.986547,0.733333,0.8413,440,160,6,114
0.974874,0.986577,0.735,0.842407,441,159,6,114
0.974143,0.986637,0.738333,0.844614,443,157,6,114
0.973885,0.986667,0.74,0.845714,444,156,6,114
0.973579,0.986696,0.741667,0.846813,445,155,6,114
0.973379,0.986726,0.743333,0.847909,446,154,6,114
0.972023,0.986726,0.743333,0.847909,446,154,6,114
0.971997,0.986755,0.745,0.849003,447,153,6,114
0.971485,0.986784,0.746667,0.850095,448,152,6,114
0.970492,0.986813,0.748333,0.851185,449,151,6,114
0.970364,0.986842,0.75,0.852273,450,150,6,114
0.96999,0.986871,0.751667,0.853359,451,149,6,114
0.969619,0.9869,0.753333,0.854442,452,148,6,114
0.969409,0.986928,0.755,0.855524,453,147,6,114
0.969251,0.986985,0.758333,0.857681,455,145,6,114
0.969016,0.986985,0.758333,0.857681,455,145,6,114
0.9685,0.987013,0.76,0.858757,456,144,6,114
0.967188,0.987069,0.763333,0.860902,458,142,6,114
0.966741,0.987097,0.765,0.861972,459,141,6,114
0.966081,0.987124,0.766667,0.863039,460,140,6,114
0.965646,0.987152,0.768333,0.864105,461,139,6,114
0.965205,0.987152,0.768333,0.864105,461,139,6,114
0.964953,0.987179,0.77,0.865169,462,138,6,114
0.964901,0.987207,0.771667,0.86623,463,137,6,114
0.963105,0.987234,0.773333,0.86729,464,136,6,114
0.963057,0.987261,0.775,0.868347,465,135,6,114
0.962999,0.987288,0.776667,0.869403,466,134,6,114
0.961658,0.987342,0.78,0.871508,468,132,6,114
0.961182,0.987368,0.781667,0.872558,469,131,6,114
0.961153,0.987395,0.783333,0.873606,470,130,6,114
0.960962,0.987395,0.783333,0.873606,470,130,6,114
0.960908,0.987448,0.786667,0.875696,472,128,6,114
0.960296,0.987474,0.788333,0.876738,473,127,6,114
0.959996,0.987474,0.788333,0.876738,473,127,6,114
0.959889,0.987526,0.791667,0.878816,475,125,6,114
0.959449,0.987526,0.791667,0.878816,475,125,6,114
0.958989,0.987578,0.795,0.880886,477,123,6,114
0.958798,0.987603,0.796667,0.881919,478,122,6,114
0.958006,0.987629,0.798333,0.882949,479,121,6,114
0.957173,0.987629,0.798333,0.882949,479,121,6,114
0.957096,0.985626,0.8,0.883165,480,120,7,113
0.956973,0.985656,0.801667,0.884191,481,119,7,113
0.955585,0.985685,0.803333,0.885216,482,118,7,113
0.954834,0.985714,0.805,0.886239,483,117,7,113
0.954031,0.983707,0.805,0.885426,483,117,8,112
0.95342,0.983707,0.805,0.885426,483,117,8,112
0.951752,0.98374,0.806667,0.886447,484,116,8,112
0.951309,0.983773,0.808333,0.887466,485,115,8,112
0.950589,0.983806,0.81,0.888483,486,114,8,112
0.950495,0.983838,0.811667,0.889498,487,113,8,112
0.950141,0.981891,0.813333,0.889699,488,112,9,111
0.94957,0.981891,0.813333,0.889699,488,112,9,111
0.949248,0.981928,0.815,0.89071,489,111,9,111
0.949031,0.98,0.816667,0.890909,490,110,10,110
0.948286,0.98,0.816667,0.890909,490,110,10,110
0.947702,0.98004,0.818333,0.891916,491,109,10,110
0.947087,0.980119,0.821667,0.893926,493,107,10,110
0.946964,0.980119,0.821667,0.893926,493,107,10,110
0.946933,0.978218,0.823333,0.894118,494,106,11,109
0.945709,0.978218,0.823333,0.894118,494,106,11,109
