threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.998657,0.371667,0.371667,0.008333,0.991667,223,377,1,119
0.998653,0.371667,0.371667,0.008333,0.991667,223,377,1,119
0.998643,0.373333,0.373333,0.008333,0.991667,224,376,1,119
0.99864,0.375,0.375,0.008333,0.991667,225,375,1,119
0.998611,0.376667,0.376667,0.008333,0.991667,226,374,1,119
0.998609,0.38,0.38,0.008333,0.991667,228,372,1,119
0.998607,0.381667,0.381667,0.008333,0.991667,229,371,1,119
0.9986,0.383333,0.383333,0.008333,0.991667,230,370,1,119
0.998591,0.385,0.385,0.008333,0.991667,231,369,1,119
0.998587,0.386667,0.386667,0.008333,0.991667,232,368,1,119
0.998582,0.388333,0.388333,0.008333,0.991667,233,367,1,119
0.998547,0.39,0.39,0.008333,0.991667,234,366,1,119
0.998527,0.39,0.39,0.008333,0.991667,234,366,1,119
0.998482,0.393333,0.393333,0.008333,0.991667,236,364,1,119
0.998481,0.393333,0.393333,0.008333,0.991667,236,364,1,119
0.998458,0.396667,0.396667,0.008333,0.991667,238,362,1,119
0.99845,0.398333,0.398333,0.008333,0.991667,239,361,1,119
0.998395,0.398333,0.398333,0.008333,0.991667,239,361,1,119
0.998368,0.4,0.4,0.008333,0.991667,240,360,1,119
0.998334,0.401667,0.401667,0.008333,0.991667,241,359,1,119
0.998249,0.403333,0.403333,0.008333,0.991667,242,358,1,119
0.998219,0.406667,0.406667,0.008333,0.991667,244,356,1,119
0.998218,0.406667,0.406667,0.008333,0.991667,244,356,1,119
0.99819,0.408333,0.408333,0.008333,0.991667,245,355,1,119
0.998153,0.41,0.41,0.008333,0.991667,246,354,1,119
0.998148,0.411667,0.411667,0.008333,0.991667,247,353,1,119
0.998142,0.413333,0.413333,0.008333,0.991667,248,352,1,119
0.998109,0.415,0.415,0.008333,0.991667,249,351,1,119
0.998045,0.418333,0.418333,0.008333,0.991667,251,349,1,119
0.998042,0.418333,0.418333,0.008333,0.991667,251,349,1,119
0.998033,0.421667,0.421667,0.008333,0.991667,253,347,1,119
0.998022,0.421667,0.421667,0.008333,0.991667,253,347,1,119
0.997935,0.425,0.425,0.008333,0.991667,255,345,1,119
0.997839,0.425,0.425,0.008333,0.991667,255,345,1,119
0.99783,0.428333,0.428333,0.008333,0.991667,257,343,1,119
0.997819,0.428333,0.428333,0.008333,0.991667,257,343,1,119
0.997794,0.431667,0.431667,0.008333,0.991667,259,341,1,119
0.997786,0.433333,0.433333,0.008333,0.991667,260,340,1,119
0.99772,0.435,0.435,0.008333,0.991667,261,339,1,119
0.997697,0.436667,0.436667,0.008333,0.991667,262,338,1,119
0.99769,0.438333,0.438333,0.008333,0.991667,263,337,1,119
0.99768,0.438333,0.438333,0.008333,0.991667,263,337,1,119
0.997648,0.44,0.44,0.008333,0.991667,264,336,1,119
0.997634,0.443333,0.443333,0.008333,0.991667,266,334,1,119
0.997633,0.445,0.445,0.008333,0.991667,267,333,1,119
0.997521,0.446667,0.446667,0.008333,0.991667,268,332,1,119
0.997509,0.446667,0.446667,0.008333,0.991667,268,332,1,119
0.997475,0.45,0.45,0.008333,0.991667,270,330,1,119
0.997402,0.45,0.45,0.008333,0.991667,270,330,1,119
0.997351,0.451667,0.451667,0.016667,0.983333,271,329,2,118
0.997312,0.453333,0.453333,0.016667,0.983333,272,328,2,118
0.997312,0.453333,0.453333,0.016667,0.983333,272,328,2,118
0.997282,0.455,0.455,0.016667,0.983333,273,327,2,118
0.997172,0.458333,0.458333,0.016667,0.983333,275,325,2,118
0.997136,0.458333,0.458333,0.016667,0.983333,275,325,2,118
0.99708,0.461667,0.461667,0.016667,0.983333,277,323,2,118
0.996992,0.461667,0.461667,0.016667,0.983333,277,323,2,118
0.996875,0.463333,0.463333,0.016667,0.983333,278,322,2,118
0.996866,0.465,0.465,0.016667,0.983333,279,321,2,118
0.996827,0.468333,0.468333,0.016667,0.983333,281,319,2,118
0.996825,0.468333,0.468333,0.016667,0.983333,281,319,2,118
0.996737,0.47,0.47,0.016667,0.983333,282,318,2,118
0.996603,0.473333,0.473333,0.016667,0.983333,284,316,2,118
0.996557,0.473333,0.473333,0.016667,0.983333,284,316,2,118
0.996426,0.475,0.475,0.016667,0.983333,285,315,2,118
0.996416,0.476667,0.476667,0.016667,0.983333,286,314,2,118
0.996377,0.478333,0.478333,0.016667,0.983333,287,313,2,118
0.996371,0.48,0.48,0.016667,0.983333,288,312,2,118
0.996329,0.483333,0.483333,0.016667,0.983333,290,310,2,118
0.996144,0.483333,0.483333,0.016667,0.983333,290,310,2,118
0.996054,0.486667,0.486667,0.016667,0.983333,292,308,2,118
0.995983,0.486667,0.486667,0.016667,0.983333,292,308,2,118
0.995977,0.488333,0.488333,0.016667,0.983333,293,307,2,118
0.995935,0.49,0.49,0.016667,0.983333,294,306,2,118
0.99585,0.491667,0.491667,0.016667,0.983333,295,305,2,118
0.995847,0.495,0.495,0.016667,0.983333,297,303,2,118
0.995839,0.496667,0.496667,0.016667,0.983333,298,302,2,118
0.995776,0.498333,0.498333,0.016667,0.983333,299,301,2,118
0.995742,0.498333,0.498333,0.016667,0.983333,299,301,2,118
0.99574,0.5,0.5,0.016667,0.983333,300,300,2,118
0.995708,0.503333,0.503333,0.016667,0.983333,302,298,2,118
0.995584,0.503333,0.503333,0.016667,0.983333,302,298,2,118
0.995534,0.506667,0.506667,0.016667,0.983333,304,296,2,118
0.995474,0.508333,0.508333,0.016667,0.983333,305,295,2,118
0.995419,0.508333,0.508333,0.016667,0.983333,305,295,2,118
0.995217,0.51,0.51,0.016667,0.983333,306,294,2,118
0.995215,0.511667,0.511667,0.016667,0.983333,307,293,2,118
0.995204,0.515,0.515,0.016667,0.983333,309,291,2,118
0.99518,0.515,0.515,0.016667,0.983333,309,291,2,118
0.99517,0.516667,0.516667,0.016667,0.983333,310,290,2,118
0.995166,0.518333,0.518333,0.016667,0.983333,311,289,2,118
0.995145,0.521667,0.521667,0.016667,0.983333,313,287,2,118
0.994919,0.521667,0.521667,0.016667,0.983333,313,287,2,118
0.994787,0.525,0.525,0.016667,0.983333,315,285,2,118
0.994695,0.525,0.525,0.016667,0.983333,315,285,2,118
0.994424,0.528333,0.528333,0.016667,0.983333,317,283,2,118
0.99435,0.528333,0.528333,0.016667,0.983333,317,283,2,118
0.994317,0.528333,0.528333,0.025,0.975,317,283,3,117
0.994259,0.531667,0.531667,0.025,0.975,319,281,3,117
0.994176,0.531667,0.531667,0.025,0.975,319,281,3,117
0.993963,0.533333,0.533333,0.025,0.975,320,280,3,117
0.993919,0.536667,0.536667,0.025,0.975,322,278,3,117
0.993802,0.538333,0.538333,0.025,0.975,323,277,3,117
0.993554,0.54,0.54,0.025,0.975,324,276,3,117
0.993525,0.541667,0.541667,0.025,0.975,325,275,3,117
0.993496,0.543333,0.543333,0.025,0.975,326,274,3,117
0.993491,0.545,0.545,0.025,0.975,327,273,3,117
0.993466,0.545,0.545,0.025,0.975,327,273,3,117
0.993451,0.548333,0.548333,0.025,0.975,329,271,3,117
0.993318,0.55,0.55,0.025,0.975,330,270,3,117
0.993257,0.55,0.55,0.025,0.975,330,270,3,117
0.993221,0.553333,0.553333,0.025,0.975,332,268,3,117
0.99311,0.555,0.555,0.025,0.975,333,267,3,117
0.9931,0.555,0.555,0.025,0.975,333,267,3,117
0.993015,0.558333,0.558333,0.025,0.975,335,265,3,117
0.992863,0.558333,0.558333,0.025,0.975,335,265,3,117
0.992747,0.561667,0.561667,0.025,0.975,337,263,3,117
0.99267,0.563333,0.563333,0.025,0.975,338,262,3,117
0.99266,0.563333,0.563333,0.033333,0.966667,338,262,4,116
0.992522,0.565,0.565,0.033333,0.966667,339,261,4,116
0.992426,0.566667,0.566667,0.033333,0.966667,340,260,4,116
0.992402,0.566667,0.566667,0.033333,0.966667,340,260,4,116
0.992338,0.568333,0.568333,0.033333,0.966667,341,259,4,116
0.992297,0.571667,0.571667,0.033333,0.966667,343,257,4,116
0.992264,0.571667,0.571667,0.033333,0.966667,343,257,4,116
0.992018,0.575,0.575,0.033333,0.966667,345,255,4,116
0.991764,0.575,0.575,0.033333,0.966667,345,255,4,116
0.991715,0.576667,0.576667,0.033333,0.966667,346,254,4,116
0.99165,0.578333,0.578333,0.033333,0.966667,347,253,4,116
0.991598,0.581667,0.581667,0.033333,0.966667,349,251,4,116
0.991578,0.581667,0.581667,0.033333,0.966667,349,251,4,116
0.991522,0.585,0.585,0.033333,0.966667,351,249,4,116
0.991272,0.586667,0.586667,0.033333,0.966667,352,248,4,116
0.991148,0.586667,0.586667,0.033333,0.966667,352,248,4,116
0.991141,0.588333,0.588333,0.033333,0.966667,353,247,4,116
0.991007,0.591667,0.591667,0.033333,0.966667,355,245,4,116
0.990825,0.591667,0.591667,0.033333,0.966667,355,245,4,116
0.990775,0.593333,0.593333,0.033333,0.966667,356,244,4,116
0.990613,0.595,0.595,0.033333,0.966667,357,243,4,116
0.99051,0.596667,0.596667,0.033333,0.966667,358,242,4,116
0.990356,0.596667,0.596667,0.041667,0.958333,358,242,5,115
0.990164,0.6,0.6,0.041667,0.958333,360,240,5,115
0.990126,0.601667,0.601667,0.041667,0.958333,361,239,5,115
0.990102,0.601667,0.601667,0.041667,0.958333,361,239,5,115
0.990074,0.605,0.605,0.041667,0.958333,363,237,5,115
0.9899,0.606667,0.606667,0.041667,0.958333,364,236,5,115
0.989863,0.608333,0.608333,0.041667,0.958333,365,235,5,115
0.989693,0.608333,0.608333,0.041667,0.958333,365,235,5,115
0.989646,0.611667,0.611667,0.041667,0.958333,367,233,5,115
0.989564,0.611667,0.611667,0.041667,0.958333,367,233,5,115
0.989431,0.615,0.615,0.041667,0.958333,369,231,5,115
0.989306,0.616667,0.616667,0.041667,0.958333,370,230,5,115
0.989274,0.616667,0.616667,0.041667,0.958333,370,230,5,115
0.989104,0.618333,0.618333,0.041667,0.958333,371,229,5,115
0.989044,0.62,0.62,0.041667,0.958333,372,228,5,115
0.988994,0.621667,0.621667,0.041667,0.958333,373,227,5,115
0.988948,0.623333,0.623333,0.041667,0.958333,374,226,5,115
0.98894,0.625,0.625,0.041667,0.958333,375,225,5,115
0.988878,0.628333,0.628333,0.041667,0.958333,377,223,5,115
0.988832,0.628333,0.628333,0.041667,0.958333,377,223,5,115
0.988759,0.63,0.63,0.041667,0.958333,378,222,5,115
0.988722,0.633333,0.633333,0.041667,0.958333,380,220,5,115
